Extraction_Date,ord_week_nmb,Site_Name,TCIN,Product_ID,,Product_Name,Regular_price,Regular_Price_Range,Shipping,disc_perc,markdown_price,final_price,Product_Description,availability,additional_information,price_promo,Unique_Key
03-12-2012,1,Amazon,12733093,B000MSPGVS,0,"Wildkin English Riding Sidekick Backpack, Purple",22.51,n/a,4.92,0,22.51,22.51,"Features:Measures 15"" x 12"" x 7"" Extra-durable 600-denier polyester fabric Padded back for extra comfort Interior moisture-resistant nylon lining Adjustable padded straps Interior utility pockets and pencil holder Embroidery friendly Matching accessories available for most patterns Sized for ages 3+Pattern Description: Post to a trot with our English Riding pattern. A Classic Wildkin design, English Riding in Purple features iconic riding imagery like boots, saddles, ribbons, and jumps on a pleasant, deep lavender background. Product Description: Our Sidekick Backpacks makes school more fun. The durable exterior can stand up to just about anything even homework. And the roomy interior helps keep school work organized. Matching Lunch Boxes and Pencil Cases available in most styles. One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-safe, bpa-free, phthalate-free, and conform to all rules and r",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.48 (25%),1 B000MSPGVS
03-12-2012,1,Amazon,10575667,B000P9IMEM,0,McKleinUSA GLEN ELLYN 94361 Green Leather Detachable-Wheeled Women's Case,159.69,n/a,0,0,159.69,159.69,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $222.81 (58%),1 B000P9IMEM
03-12-2012,1,Amazon,11721794,B000PCOBRG,0,McKlein USA W Series Winnetka Leather Women's Briefcase,116.18,n/a,0,0,116.18,116.18,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $153.82 (57%),1 B000PCOBRG
03-12-2012,1,Amazon,11721791,B000PCOBS0,0,McKlein USA W Series Winnetka Leather Women's Briefcase,121.66,n/a,0,0,121.66,121.66,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $148.34 (55%),1 B000PCOBS0
03-12-2012,1,Amazon,11721797,B000PCOBSA,0,McKlein USA W Series Winnetka Leather Women's Briefcase,115.58,n/a,0,0,115.58,115.58,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $154.42 (57%),1 B000PCOBSA
03-12-2012,1,Amazon,11721796,B000PCOBV2,0,McKleinUSA WILLOWBROOK 94985 Black Detachable-Wheeled Ladies' Briefcase,151.43,n/a,0,0,151.43,151.43,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $231.07 (60%),1 B000PCOBV2
03-12-2012,1,Amazon,11721787,B000PCTX74,0,McKlein USA W Series Winnetka Leather Women's Briefcase,115.58,n/a,0,0,115.58,115.58,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $154.42 (57%),1 B000PCTX74
03-12-2012,1,Amazon,10575711,B000QG0ZG2,0,McKleinUSA CLINTON 88445 Black 17 Detachable-Wheeled Laptop Case,108.16,n/a,0,0,108.16,108.16,"Exclusive to McKleinUSA! Patented 2-in-1 Detachable Wheel and Handle System Two front organizers pockets for media devices, cell phone, business cards, key chain holder and pens Front zipper pocket provides for small miscellaneous items Front compartment with accordion files for all your document needs Back compartment padded to protect most laptops up to 17 in size Smart Zipper Attachment allows transport on extended handles of other rolling cases and luggage",Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $169.34 (61%),1 B000QG0ZG2
03-12-2012,1,Amazon,12046478,B000QPD7QI,0,US Traveler Rio Two Piece Expandable Carry-On Luggage Set,40.46,n/a,0,0,40.46,40.46,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $9.53 (19%),1 B000QPD7QI
03-12-2012,1,Amazon,11217770,B000R0TNZ6,0,Sumdex Professional Camera / Camcorder Case,32.69,n/a,0,0,32.69,32.69,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $37.26 (53%),1 B000R0TNZ6
03-12-2012,1,Amazon,12193964,B000SRL6TY,0,Rockland Luggage Rolling 22 Inch Duffle Bag,29,n/a,0,0,29,29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.00 (58%),1 B000SRL6TY
03-12-2012,1,Amazon,10638011,B000SRN7EG,0,Rockland Luggage Rolling 22 Inch Duffle Bag,28.49,n/a,0,0,28.49,28.49,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.51 (59%),1 B000SRN7EG
03-12-2012,1,Amazon,10638009,B000SRO3IK,0,Rockland Luggage Rolling 22 Inch Duffle Bag,25.59,n/a,0,0,25.59,25.59,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $43.41 (63%),1 B000SRO3IK
03-12-2012,1,Amazon,10989162,B000U5GUQS,0,"Wordlock PL-001-PK 5-Dial Combination Padlock, Pink",9.06,n/a,5.32,0,9.06,9.06,"Wordlock Padlocks provide maximum security against theft with a 2 5/8 inch hardened steel shackle and body. With 100,000 different letter combinations, you can pick words that are easy for you to remember but next to impossible for anyone to guess. The password is easy to set, with a twist of the dial, and you can change your password whenever you want. And it is perfect for school lockers, the gym, sheds, tool boxes, or anywhere you need a secure indoor, outdoor padlock. Since all our locks are weatherproof, they can stand up to the toughest environments. They are extra strong, extra secure, and easy to use. Forget confusing number combinations! Wordlock offers the only products that use the natural preference of your memory for keywords and the alphabet to create word combinations. Our patented Wordlock technology combines the best mix of vowels and consonants on the rotating letter dials. From the occasional need for extra peace of mind to the brute strength required to secure expen",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $0.93 (9%),1 B000U5GUQS
03-12-2012,1,Amazon,10989161,B000U5IXX6,0,"Wordlock PL-002-RD 5-Dial Combination Padlock, Red",8.6,n/a,5.27,0,8.6,8.6,"The Wordlock Padlock is an easy-to-use, secure padlock that features letter--not number--combinations. Instead of requiring you to memorize a random string of numbers, the Wordlock Padlock enables you to choose almost any five-letter word as your password. With over 100,000 different letter combinations, the Wordlock Padlock makes it easy to pick a word that is unique to you, so you'll have a combination that is easy to remember but nearly impossible to guess",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $1.39 (14%),1 B000U5IXX6
03-12-2012,1,Amazon,10989160,B000U5N2P0,0,"Wordlock PL-004-BK 5-Dial Combination Padlock, Black",8.96,n/a,5.24,0,8.96,8.96,"Wordlock Padlocks provide maximum security against theft with a 2 5/8 inch hardened steel shackle and body. With 100,000 different letter combinations, you can pick words that are easy for you to remember but next to impossible for anyone to guess. The password is easy to set, with a twist of the dial, and you can change your password whenever you want. And it is perfect for school lockers, the gym, sheds, tool boxes, or anywhere you need a secure indoor, outdoor padlock. Since all our locks are weatherproof, they can stand up to the toughest environments. They are extra strong, extra secure, and easy to use. Forget confusing number combinations! Wordlock offers the only products that use the natural preference of your memory for keywords and the alphabet to create word combinations. Our patented Wordlock technology combines the best mix of vowels and consonants on the rotating letter dials. From the occasional need for extra peace of mind to the brute strength required to secure expen",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $1.03 (10%),1 B000U5N2P0
03-12-2012,1,Amazon,10660606,B000UQ2CGO,0,Sumdex Compact Brief for Notebooks up to 13.3 Inches (Black),20.33,n/a,5.51,0,20.33,20.33,Compact computer brief fitting up to 13.3-Inch notebook computer. Front accessory pocket. Exterior back accessory pocket. Detachable / adjustable shoulder strap. Made of water repellent polyester.,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $9.62 (32%),1 B000UQ2CGO
03-12-2012,1,Amazon,10660638,B000UQ3TOI,0,Sumdex Fashion Place Compufolio,22.98,n/a,6.17,0,22.98,22.98,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $22.97 (50%),1 B000UQ3TOI
03-12-2012,1,Amazon,10660599,B000UQ5M2K,0,Sumdex DigiPodCompact Computer Sleeve-15.4,20.58,n/a,5.58,0,0,20.58,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,n/a,1 B000UQ5M2K
03-12-2012,1,Amazon,12733084,B000UUUF0A,0,Wildkin Horses in Pink Sidekick Backpack,22.49,n/a,4.98,0,22.49,22.49,"Features:Measures 15"" x 12"" x 7"" Extra-durable 600-denier polyester fabric Padded back for extra comfort Interior moisture-resistant nylon lining Adjustable padded straps Interior utility pockets and pencil holder Embroidery friendly Matching accessories available for most patterns Sized for ages 3+Pattern Description: Horses in Pink features a group ofwhimsically wild horses that prance, dance, jump, and just chill, their brilliant white manes and tails absolutely shine atop the pattern's lovely, timeless pink backdrop. A bestselling Wildkin Classic.Product Description: Our Sidekick Backpacks makes school more fun. The durable exterior can stand up to just about anything even homework. And the roomy interior helps keep school work organized. Matching Lunch Boxes and Pencil Cases available in most styles. One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-safe, bpa-free, phthalate-free, and c",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.50 (25%),1 B000UUUF0A
03-12-2012,1,Amazon,10692172,B000VDRFMC,0,Heys Sidewinder-TSA Luggage Set,359.99,n/a,0,0,359.99,359.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $480.01 (57%),1 B000VDRFMC
03-12-2012,1,Amazon,10692094,B000VDX382,0,Heys Sidewinder-TSA Luggage Set,359.99,n/a,0,0,359.99,359.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $480.01 (57%),1 B000VDX382
03-12-2012,1,Amazon,589203,B000WINIKY,0,SOLO Classic Collection Rolling Overnighter Case Accommodates up to 15.6 Inch Laptop,40.99,n/a,0,0,40.99,40.99,Padded laptop pocket holds most 15.6 laptops. Full-length zippered pocket on back. Telescoping handle system. Zip-down organizer compartment. Extra wide wheels for stability. Accordion fan file. Cushioned carry handles. Disk and accessory pockets. Bag Dimensions: 16 x 15 x 6.5 in.,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $19.00 (32%),1 B000WINIKY
03-12-2012,1,Amazon,14112230,B000WIOOVQ,0,"SOLO Oversized Rolling 17"" Laptop Case",70.28,n/a,0,0,70.28,70.28,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $39.71 (36%),1 B000WIOOVQ
03-12-2012,1,Amazon,10692089,B0010XXRJM,0,Heys Sidewinder-TSA Luggage Set,359.99,n/a,0,0,359.99,359.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $480.01 (57%),1 B0010XXRJM
03-12-2012,1,Amazon,11285543,B0012E8KCS,0,NCAA Michigan Wolverines Team Backpack,29.99,n/a,0,0,0,29.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,n/a,1 B0012E8KCS
03-12-2012,1,Amazon,11285614,B0012EC7HM,0,NCAA Louisiana Lafayette Ragin Cajuns Team Backpack,29.32,n/a,0,0,29.32,29.32,"Take your pride to college or wherever you go! Main compartment provides ample storage for books in addition to a padded area that will hold up to a 17-Inch laptop. Pockets for MP3 player, keys, water bottles, pens, etc.",Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $20.63 (41%),1 B0012EC7HM
03-12-2012,1,Amazon,11285539,B0012EE1SK,0,NCAA Kansas State Wildcats Team Backpack,49.95,n/a,0,0,0,49.95,"Take your pride to college or wherever you go! Main compartment provides ample storage for books in addition to a padded area that will hold up to a 17-Inch laptop. Pockets for MP3 player, keys, water bottles, pens, etc.",Yes,& this item ships for FREE with Super Saver Shipping.,n/a,1 B0012EE1SK
03-12-2012,1,Amazon,11285524,B0012EFCO2,0,NCAA Arizona State Sun Devils Team Backpack,34.99,n/a,0,0,0,34.99,"Take your pride to college or wherever you go! Main compartment provides ample storage for books in addition to a padded area that will hold up to a 17-Inch laptop. Pockets for MP3 player, keys, water bottles, pens, etc.",Yes,& this item ships for FREE with Super Saver Shipping.,n/a,1 B0012EFCO2
03-12-2012,1,Amazon,11285203,B0012EFDDM,0,NCAA Mississippi State Bulldogs Team Backpack,34.99,n/a,0,0,0,34.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,n/a,1 B0012EFDDM
03-12-2012,1,Amazon,11285545,B0012EFDEG,0,NCAA Nebraska Cornhuskers Team Backpack,34.99,n/a,0,0,0,34.99,"Take your pride to college or wherever you go! Main compartment provides ample storage for books in addition to a padded area that will hold up to a 17-Inch laptop. Pockets for MP3 player, keys, water bottles, pens, etc.",Yes,& this item ships for FREE with Super Saver Shipping.,n/a,1 B0012EFDEG
03-12-2012,1,Amazon,11285556,B0012EFFDA,0,NCAA Wisconsin Badgers Team Backpack,34.99,n/a,0,0,0,34.99,"Take your pride to college or wherever you go! Main compartment provides ample storage for books in addition to a padded area that will hold up to a 17-Inch laptop. Pockets for MP3 player, keys, water bottles, pens, etc.",Yes,& this item ships for FREE with Super Saver Shipping.,n/a,1 B0012EFFDA
03-12-2012,1,Amazon,11744104,B0019M7WCW,0,Wenger SwissGear SA9998 Laptop Backpack,45.99,n/a,0,0,45.99,45.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $123.01 (73%),1 B0019M7WCW
03-12-2012,1,Amazon,10944872,B001CJS75S,0,US Traveler Rio Two Piece Expandable Carry-On Luggage Set,40.77,n/a,0,0,40.77,40.77,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $9.22 (18%),1 B001CJS75S
03-12-2012,1,Amazon,10903918,B001CZ3EPU,0,Heys Xcase Exotic Carry-On,101.97,n/a,0,0,101.97,101.97,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $198.03 (66%),1 B001CZ3EPU
03-12-2012,1,Amazon,11262109,B001DIXUVE,1,Siamod Manarola Collection Signorini Double Compartment Laptop Case,165.27,n/a,0,0,0,165.27,n/a,Yes,n/a,n/a,1 B001DIXUVE
03-12-2012,1,Amazon,11262223,B001DIXUVE,0,Siamod Manarola Collection Signorini Double Compartment Laptop Case,165.27,n/a,0,0,0,165.27,n/a,Yes,n/a,n/a,1 B001DIXUVE
03-12-2012,1,Amazon,11262212,B001DIXV9A,0,Siamod Vernazza Collection Pastenello Vertical Wheeled Laptop Case,203.52,n/a,0,0,203.52,203.52,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $336.48 (62%),1 B001DIXV9A
03-12-2012,1,Amazon,11262103,B001DIZFT4,0,Siamod Manarola Collection Amore Duffel Bag,176.43,n/a,0,0,0,176.43,n/a,Yes,n/a,n/a,1 B001DIZFT4
03-12-2012,1,Amazon,11262181,B001DIZG84,0,Siamod Vernazza Collection Carugetto Wheeled Laptop Case,219.78,n/a,0,0,0,219.78,n/a,Yes,n/a,n/a,1 B001DIZG84
03-12-2012,1,Amazon,11262201,B001DJ1M68,0,Siamod 45526 Como Napa Cashmere Leather Medium Laptop Brief (Cherry Red),116.18,n/a,0,0,116.18,116.18,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $183.81 (61%),1 B001DJ1M68
03-12-2012,1,Amazon,11262182,B001DJ39CI,0,McKlein Siamod Serra Leather Ladies Laptop Tote,220,n/a,0,0,0,220,n/a,Yes,n/a,n/a,1 B001DJ39CI
03-12-2012,1,Amazon,11262189,B001DJ39FU,0,Siamod Vernazza Collection Carugetto Wheeled Laptop Case,219.78,n/a,0,0,0,219.78,n/a,Yes,n/a,n/a,1 B001DJ39FU
03-12-2012,1,Amazon,11262220,B001DJ4R4M,0,Siamod Vernazza Collection San Francesco Leather Messenger Bag,127.34,n/a,0,0,127.34,127.34,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $202.66 (61%),1 B001DJ4R4M
03-12-2012,1,Amazon,10999408,B001FDJDHC,0,Travelers Choice Freedom 3 Piece Lightweight Hard-Shell Spinning Rolling Luggage Set,137.68,n/a,0,0,137.68,137.68,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $362.31 (72%),1 B001FDJDHC
03-12-2012,1,Amazon,10999401,B001FDR9P0,0,Travelers Choice Freedom 3 Piece Lightweight Hard-Shell Spinning Rolling Luggage Set,139.98,n/a,0,0,139.98,139.98,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $360.01 (72%),1 B001FDR9P0
03-12-2012,1,Amazon,11209475,B001FWXFP4,0,Taylor 8120 Digital Luggage Scale,14.99,n/a,4.98,0,14.99,14.99,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $5.00 (25%),1 B001FWXFP4
03-12-2012,1,Amazon,13037678,B001GA09N6,0,Heys Luggage Eco Case Bag Set,280.99,n/a,0,0,0,280.99,n/a,Yes,n/a,n/a,1 B001GA09N6
03-12-2012,1,Amazon,13037680,B001GA2A8S,0,Heys Luggage Eco Case Bag Set,360,n/a,0,0,360,360,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $540.00 (60%),1 B001GA2A8S
03-12-2012,1,Amazon,13037669,B001GA2AAQ,0,Heys Luggage Eco Case Bag Set,360,n/a,0,0,360,360,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $540.00 (60%),1 B001GA2AAQ
03-12-2012,1,Amazon,11285630,B001GPXMHG,0,NCAA Virginia Cavaliers Team Backpack,49.95,n/a,0,0,0,49.95,"Take your pride to college or wherever you go! Main compartment provides ample storage for books in addition to a padded area that will hold up to a 17-Inch laptop. Pockets for MP3 player, keys, water bottles, pens, etc.",Yes,& this item ships for FREE with Super Saver Shipping.,n/a,1 B001GPXMHG
03-12-2012,1,Amazon,11457902,B001I3JIQA,0,Leatherbay Leather Mini Backpack,98.97,n/a,0,0,98.97,98.97,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $45.98 (32%),1 B001I3JIQA
03-12-2012,1,Amazon,13565032,B001I3N95G,0,Leatherbay Commuter Laptop Bag,127.89,n/a,0,0,127.89,127.89,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $57.06 (31%),1 B001I3N95G
03-12-2012,1,Amazon,11458128,B001I3N9BK,0,Leatherbay Ladies Zip Leather Wallet,58.17,n/a,0,0,58.17,58.17,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $21.78 (27%),1 B001I3N9BK
03-12-2012,1,Amazon,11457894,B001I3N9GA,0,Leatherbay Leather Mini Backpack,98.97,n/a,0,0,98.97,98.97,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $45.98 (32%),1 B001I3N9GA
03-12-2012,1,Amazon,11458137,B001I3P6XO,0,Leatherbay Oxford Tote,96.48,n/a,0,0,96.48,96.48,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $33.47 (26%),1 B001I3P6XO
03-12-2012,1,Amazon,11458134,B001I3P6Y8,0,Leatherbay London Leather Tote,101.92,n/a,0,0,101.92,101.92,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $48.03 (32%),1 B001I3P6Y8
03-12-2012,1,Amazon,11457892,B001I3P75G,0,Leatherbay Leather Backpack with Pockets,190.52,n/a,0,0,190.52,190.52,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $104.43 (35%),1 B001I3P75G
03-12-2012,1,Amazon,13565035,B001I3R7T0,0,Leatherbay Commuter Laptop Bag,124.47,n/a,0,0,124.47,124.47,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $60.48 (33%),1 B001I3R7T0
03-12-2012,1,Amazon,11458126,B001I3R858,0,Leatherbay Leather Mini Backpack,103.69,n/a,0,0,103.69,103.69,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $41.26 (28%),1 B001I3R858
03-12-2012,1,Amazon,11457891,B001J9Q3QQ,0,Leatherbay Laptop Leather Backpack,209.51,n/a,0,0,209.51,209.51,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $120.44 (37%),1 B001J9Q3QQ
03-12-2012,1,Amazon,11064856,B001JRIISY,0,Rockland Luggage 4 Piece Luggage Set,83.29,n/a,0,0,83.29,83.29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $156.70 (65%),1 B001JRIISY
03-12-2012,1,Amazon,11163935,B001S3X6K4,0,Sumdex Netbook Case for up to 10-Inch Screen Size (Black ),25.15,n/a,0,0,25.15,25.15,"Netbook computer brief designed for up to 10"" netbooks. Zippered outside organizer pocket for personal and netbook accessories. Top grip handle, and adjustable shoulder strap for easy carry. Made of water repellent polyester fabric.",Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $14.80 (37%),1 B001S3X6K4
03-12-2012,1,Amazon,11177113,B001U9BKEA,0,ful Unisex Adult Load Runner 30-Inch Drop Bottom Wheeled Duffel,79.53,n/a,0,0,79.53,79.53,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $40.46 (34%),1 B001U9BKEA
03-12-2012,1,Amazon,13565036,B001Z34386,0,Leatherbay Commuter Laptop Bag,127.89,n/a,0,0,127.89,127.89,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $57.06 (31%),1 B001Z34386
03-12-2012,1,Amazon,10155309,B0020MMCM0,0,Travel Smart by Conair Folding Multi-Use Cart,21.66,n/a,7.17,0,21.66,21.66,Folding multi use cart,Yes,($21.66 / counts) & eligible for FREE Super Saver Shipping on orders over $25.,You Save: $5.33 (20%),1 B0020MMCM0
03-12-2012,1,Amazon,12026274,B00280Z960,0,Heys Luggage Ecase Exotic Bag,169.99,n/a,0,0,169.99,169.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $170.01 (50%),1 B00280Z960
03-12-2012,1,Amazon,11262207,B0028R33WU,0,McKleinUSA WEST TOWN 15705 Black Fly-Through Checkpoint-Friendly 17 Detachable-Wheeled Laptop Case,194.91,n/a,0,0,194.91,194.91,"Checkpoint-Friendly 17-Inch Laptop Case, Detachable, Wheeled",Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $270.09 (58%),1 B0028R33WU
03-12-2012,1,Amazon,11470752,B002ABZ1RO,0,"McKlein USA Bucktown Leather 17"" Laptop Case",116.18,n/a,0,0,116.18,116.18,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $183.82 (61%),1 B002ABZ1RO
03-12-2012,1,Amazon,11281815,B002AKKGE8,0,Sumdex Aircube Thermoplastic Urethane and Neoprene Notebook Sleeve for up to 17-Inch Notebook Computer (Black),29.12,n/a,0,0,0,29.12,"New AirCube sleeve for notetbook computers up to 17"" screensize. TPU (Thermaplastic Urethane) molded technology air cell and neoprene protection for notetbook computers. Easy view ""Check-Quick"" checkpoint ready design for fast security clearance in airports and buildings",Yes,n/a,n/a,1 B002AKKGE8
03-12-2012,1,Amazon,12026270,B002B0G5BA,0,Heys Luggage Ecase Exotic Bag,169.99,n/a,0,0,169.99,169.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $170.01 (50%),1 B002B0G5BA
03-12-2012,1,Amazon,12026093,B002B0G5KQ,0,Heys Luggage Ecase Exotic Bag,169.99,n/a,0,0,169.99,169.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $170.01 (50%),1 B002B0G5KQ
03-12-2012,1,Amazon,12025309,B002B0HLB8,0,Heys Luggage Ecase Exotic Bag,169.99,n/a,0,0,169.99,169.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $170.01 (50%),1 B002B0HLB8
03-12-2012,1,Amazon,12025307,B002B0LQ50,0,Heys Luggage Ecase Exotic Bag,169.99,n/a,0,0,169.99,169.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $170.01 (50%),1 B002B0LQ50
03-12-2012,1,Amazon,11261188,B002B4IQ54,0,Rockland Luggage 4 Piece Luggage Set,99,n/a,0,0,99,99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $140.99 (59%),1 B002B4IQ54
03-12-2012,1,Amazon,11261192,B002B4IQBS,0,Rockland Luggage 4 Piece Luggage Set,90.99,n/a,0,0,90.99,90.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $149.00 (62%),1 B002B4IQBS
03-12-2012,1,Amazon,11261194,B002B4IQEK,0,Rockland Luggage Luca Vergani 2 Piece Cosmetic Set,29,n/a,0,0,29,29,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $46.00 (61%),1 B002B4IQEK
03-12-2012,1,Amazon,11261174,B002B4K5SK,0,Rockland Luggage Rolling 22 Inch Duffle Bag,25.59,n/a,0,0,25.59,25.59,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $43.41 (63%),1 B002B4K5SK
03-12-2012,1,Amazon,11261184,B002B4MBUK,0,Rockland Luggage Rolling 22 Inch Duffle Bag,27.37,n/a,0,0,27.37,27.37,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $41.63 (60%),1 B002B4MBUK
03-12-2012,1,Amazon,11261195,B002B4O70W,0,Rockland Luggage 4 Piece Luggage Set,89.24,n/a,0,0,89.24,89.24,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $150.75 (63%),1 B002B4O70W
03-12-2012,1,Amazon,11261176,B002B4RNPI,0,Rockland Luggage Rolling 22 Inch Duffle Bag,25.59,n/a,0,0,0,25.59,n/a,Yes,n/a,n/a,1 B002B4RNPI
03-12-2012,1,Amazon,11261189,B002B4RO8O,0,Rockland Luggage 19 Inch Tote Bag,16,n/a,4.98,0,16,16,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $14.00 (47%),1 B002B4RO8O
03-12-2012,1,Amazon,13829653,B002HU27UW,0,"Cocoon CPG10BK GRID-IT Organizer, 12 x 8 Inch, Black",19.95,n/a,7,0,19.95,19.95,The ultimate organizer! The GRID-IT system provides endless configurations for your digital devices and personal effects. Convenient sizes make it a great companion for your current laptop bag or travel case.,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $0.04,1 B002HU27UW
03-12-2012,1,Amazon,14112229,B002IYDX3W,0,"SOLO Sterling Rolling 15.4"" Laptop Overnighter",49.63,n/a,0,0,49.63,49.63,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $30.36 (38%),1 B002IYDX3W
03-12-2012,1,Amazon,11458033,B002L1L46A,0,Leatherbay Flip Top Wallet,21.36,n/a,4.98,0,21.36,21.36,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $8.59 (29%),1 B002L1L46A
03-12-2012,1,Amazon,11458127,B002L1QWK8,0,Leatherbay Leatherbay Mini Globe Trotter Duffel Bag,119.99,n/a,0,0,119.99,119.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $79.96 (40%),1 B002L1QWK8
03-12-2012,1,Amazon,13535402,B002MHW4MG,0,Travel Smart by Conair 1200 WATT Silver Folding Hair Dry,18.21,n/a,5.46,0,18.21,18.21,"Travel smart 1200 watt folding travel hair dryer is the solution to your hair styling issues when traveling. its lightweight design and folding handle makes it compact enough for travel and it features dual voltage power so you can take it just about anywhere. complete with 2 heat settings and a 5' cord, you can bring the salon to your hotel or wherever you travel to.",Yes,($18.21 / counts) & eligible for FREE Super Saver Shipping on orders over $25.,You Save: $6.78 (27%),1 B002MHW4MG
03-12-2012,1,Amazon,12404413,B002MV48S0,0,Rockland Luggage Polo Equipment 4 Piece Luggage Set,141.76,n/a,0,0,141.76,141.76,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $303.24 (68%),1 B002MV48S0
