kohl_product_id,kohl_product_name,kohl_Product_description,kohl_Regular_price,kohl_Shipping,kohl_markdown_price,kohl_final_price,kohl_additional_info,kohl_price_promo,kohl_Availability,Extraction_Date,TCIN,kohl_disc_perc,week_nmb,amazon_product_id,amazon_product_name,amazon_Product_description,amazon_Regular_price,amazon_Shipping,amazon_markdown_price,amazon_final_price,amazon_additional_info,amazon_price_promo,amazon_Availability,amazon_disc_perc,target_product_id,target_product_name,target_Product_description,target_Regular_price,target_Shipping,target_markdown_price,target_final_price,target_additional_info,target_price_promo,target_Availability,target_disc_perc,kohl_availability_flag,amazon_Availability_flag,target_Availability_flag,kohl_pdt_desc_length,Amz_pdt_desc_length,target_pdt_desc_length,price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_diff_amazon_reg_pr,Price_diff_target_reg_pr,Price_rat_amazon_final_pr,Price_rat_target_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Availability_flag
1194346,McKlein Avon 15.4-in. Laptop Briefcase,Sophistication meets street-smart style with this women's McKlein briefcase.,189.99,0,0,189.99,n/a,n/a,Yes,08-05-2013,13618427,0,36,B004YF2FMI,McKleinUSA AVON 96656 Red Leather Ladies' Briefcase,n/a,102.38,0,102.38,102.38,& FREE Shipping.,You Save: $77.62 (43%),Yes,0,13618427,McKlein Ladies Leather Briefcase - Red,"Take your work with you away from the office in style with this red leather briefcase from McKlein. A padded laptop pocket keeps your computer protected, and the adjustable strap makes carrying the briefcase comfortable.",180,0,126,126,n/a,Save $54.00 (30%),Yes,0.3,1,1,1,76,3,220,87.61,63.99,87.61,9.99,1.855733542,1.507857143,1.855733542,1.0555,1
733381,McKlein Flournoy 15.4-in. Laptop Briefcase,Take your urban style to the edge with this McKlein briefcase.,194.99,0,0,194.99,n/a,n/a,Yes,08-05-2013,13618436,0,36,B003VGVJB4,McKlein USA V Series Flournoy Leather Double Compartment Laptop Case,n/a,110.31,0,110.31,110.31,& FREE Shipping.,You Save: $74.69 (40%),Yes,0,13618436,McKlein Leather Double Compartment Case - Black,"Take your office with you with this double compartment case from McKlein. The padded pocket keeps your laptop safe, and the second pocket is ideal for storing paperwork. The adjustable strap makes carrying this piece comfortable.",185,0,129.5,129.5,n/a,Save $55.50 (30%),Yes,0.3,1,1,1,62,3,229,84.68,65.49,84.68,9.99,1.767654791,1.505714286,1.767654791,1.054,1
1299176,Rockland Polka-Dot Wheeled Backpack,Roll down the road with this Rockland wheeled backpack.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,13726102,0,36,B005FKVEN2,Rockland 17 Inch Rolling Backpack,n/a,29.09,0,0,29.09,n/a,n/a,Yes,0,13726102,"Rockland 17"" RollingBackpack- Black Dot","The Rockland 17 Rolling Backpack in Black Dot is a stylish way to keep your essentials organized and transported in style. This soft-sided backpack has a heavy-duty 600-denier polyester construction, a metal telescoping handle and double skate wheels for smooth rolling. It has a roomy zippered main compartment with a large opening, 2 zippered pockets on the front with a built-in organizer in one, 2 mesh side pockets to keep smaller items close and secure, and a solid plastic stand on the bottom to keep it stable and upright. There is even a fabric handle at the top of the bag when you need to carry it. 17Hx10Wx13D.",29.09,0,0,29.09,n/a,n/a,Yes,0,1,1,1,55,3,622,50.9,50.9,50.9,50.9,2.749742179,2.749742179,2.749742179,2.749742179,1
1299182,Rockland Paisley Wheeled Backpack,Roll down the road with this Rockland wheeled backpack. In pink/multi.,119.99,0,0,119.99,n/a,n/a,Yes,08-05-2013,13726103,0,36,,,,,,,,,,,,13726103,"Rockland 17"" RollingBackpack- Bandana","The Rockland 17 Rolling Backpack in Bandana is a stylish way to keep your things organized when you travel. This soft-sided backpack has a heavy-duty 600-denier polyester construction, a telescoping handle and double skate wheels for smooth rolling. It has a roomy zippered main compartment, 2 mesh side pockets to keep smaller items close and secure, and a solid plastic stand on the bottom to keep it stable and upright. 17Hx10Wx12D.",29.99,0,0,29.99,n/a,n/a,Yes,0,1,0,1,70,1,435,,90,,90,,4.001000333,,4.001000333,1
1299175,Rockland Black Wheeled Backpack,Roll down the road with this Rockland wheeled backpack. In black.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,13726105,0,36,B005FKVGIU,Rockland 17 Inch Rolling Backpack,n/a,25,0,25,25,& FREE Shipping and Free Returns.,You Save: $55.00 (69%),Yes,0,13726105,"Rockland 17"" Rolling Backpack - Black","The Rockland 17 Rolling Backpack in black is a stylish way to keep your essentials organized and transported in style. This soft-sided backpack has a heavy-duty 600-denier polyester construction, a metal telescoping handle and double skate wheels for smooth rolling. It has a roomy zippered main compartment with a large opening, 2 zippered pockets on the front with a built-in organizer in one, 2 mesh side pockets to keep smaller items close and secure, and a solid plastic stand on the bottom to keep it stable and upright. There is even a fabric handle at the top of the bag when you need to carry it. 17Hx10Wx13D.",25,0,0,25,n/a,n/a,Yes,0,1,1,1,65,3,618,54.99,54.99,54.99,54.99,3.1996,3.1996,3.1996,3.1996,1
1299178,Rockland Peace Wheeled Backpack,Roll down the road with this Rockland wheeled backpack. In black/multi.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,13726116,0,36,B005FKVS7E,Rockland 17 Inch Rolling Backpack,n/a,24.99,4.98,0,24.99,n/a,n/a,Yes,0,13726116,"Rockland 17"" Rolling Backpack - Peace","The Rockland 17 Rolling Backpack in Peace is a stylish way to keep your essentials organized and transported in style. This soft-sided backpack has a heavy-duty 600-denier polyester construction, a metal telescoping handle and double skate wheels for smooth rolling. It has a roomy zippered main compartment with a large opening, 2 zippered pockets on the front with a built-in organizer in one, 2 mesh side pockets to keep smaller items close and secure, and a solid plastic stand on the bottom to keep it stable and upright. There is even a fabric handle at the top of the bag when you need to carry it. 17Hx10Wx13D.",27.29,0,0,27.29,n/a,n/a,Yes,0,1,1,1,71,3,618,55,52.7,55,52.7,3.200880352,2.931110297,3.200880352,2.931110297,1
1305857,"Rockland Luggage, 2-pc. Luggage Set",This Rockland set will have you going places.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,13726132,0,36,B00503FUZW,Rockland 2 Piece Luggage Set,n/a,39.75,0,39.75,39.75,& FREE Shipping and Free Returns.,You Save: $40.24 (50%),Yes,0,13726132,"Rockland 19"" Rolling Carry On with Tote - Black Dot","Travel in style with this 2-pc. set of luggage from Rockland. Self-repairing zippers are included on these pieces, making them easy to open and close at all times. The expandable luggage is perfect for multi-day trips.",40,0,0,40,n/a,n/a,Yes,0,1,1,1,45,3,218,40.24,39.99,40.24,39.99,2.012327044,1.99975,2.012327044,1.99975,1
1309394,"Rockland Luggage, 2-pc. Luggage Set",This Rockland set will have you going places.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,13726133,0,36,B005ES6S2M,Rockland 2 Piece Luggage Set,n/a,39.75,0,39.75,39.75,& FREE Shipping and Free Returns.,You Save: $40.24 (50%),Yes,0,13726133,"Rockland 19"" Rolling Carry On with Tote - Zebra",The Rockland rolling carry-on luggage with tote has zebra stripe that let you flaunt your wild side. The rubberized corners protect contents by minimizing damage during transport. The 2 pieces of this luggage set are made of polyester and have a full lining. The uprights telescopic handle and skate wheels allow for easy maneuvering. Its expandable interior mesh pocket and cross straps help you organize your travel items with ease. This black and white luggage has self-repairing zippers.,40,0,0,40,n/a,n/a,Yes,0,1,1,1,45,3,491,40.24,39.99,40.24,39.99,2.012327044,1.99975,2.012327044,1.99975,1
1305863,"Rockland Luggage, 2-pc. Luggage Set",This Rockland set will have you going places.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,13726136,0,36,B005ES6S0E,Rockland 2 Piece Luggage Set,n/a,39.75,0,39.75,39.75,& FREE Shipping and Free Returns.,You Save: $40.24 (50%),Yes,0,13726136,"Rockland 19"" Rolling Carry On with Tote - Multi Pink Dot","The Rockland rolling carry-on luggage set has a suitcase and tote bag made from durable, stain-resistant polyester. The expandable design of the carry-on suitcase provides ample space to carry all your essentials. It has a soft inner shell, mesh pockets, cross straps and rubberized corners. Its adjustable metal handle and skate wheels let you roll it easily through busy terminals. The tote bag has self-repairing zippers to keep your personal accessories secure. Both pieces of this luggage set sport pink and white polka dots on black backgrounds.",40,0,0,40,n/a,n/a,Yes,0,1,1,1,45,3,551,40.24,39.99,40.24,39.99,2.012327044,1.99975,2.012327044,1.99975,1
1309395,"Rockland Luggage, 2-pc. Luggage Set",This Rockland set will have you going places.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,13726137,0,36,B005ES6S0O,Rockland 2 Piece Luggage Set,n/a,39.75,0,39.75,39.75,& FREE Shipping and Free Returns.,You Save: $40.24 (50%),Yes,0,13726137,"Rockland 19"" Rolling Carry On with Tote - Pink Giraffe",The Rockland carry-on luggage comes with a tote and offers ample space for you to pack all of your travel things. Its cross straps keep the clothes and other contents securely in place. The skate wheels provide enhanced mobility while the handle can be adjusted to a comfortable length to make pulling it easier. This rolling carry-on luggage has self-repairing zippers that open and close effortlessly and prevent jams. The rubberized corners reduce the damage of coming-and-going. Its adorable giraffe print makes it easy to find on the luggage carousel.,40,0,0,40,n/a,n/a,Yes,0,1,1,1,45,3,556,40.24,39.99,40.24,39.99,2.012327044,1.99975,2.012327044,1.99975,1
1309454,"Rockland Luggage, 4-pc. Luggage Set",Rockland luggage eliminates pre-vacation stress.,239.99,0,0,239.99,n/a,n/a,Yes,08-05-2013,13726139,0,36,B004A9HFGO,Rockland Luggage 4 Piece Luggage Set,n/a,99,0,99,99,& FREE Shipping and Free Returns.,You Save: $140.99 (59%),Yes,0,13726139,Rockland Nairobi 4-pc Expandable Luggage Set - Pink Pearl,"You'll be in style at the airport when you use this pink butterfly luggage set from Rockland. The three included suitcases are expandable, so you'll have extra space for souvenirs, and the travel tote features multiple pockets for your important trip documents.",99,0,0,99,n/a,n/a,Yes,0,1,1,1,48,3,261,140.99,140.99,140.99,140.99,2.424141414,2.424141414,2.424141414,2.424141414,1
1305864,"Rockland Luggage, 2-pc. Luggage Set",This Rockland set will have you going places. In black/multi.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,13726140,0,36,B005ES6S0Y,Rockland 2 Piece Luggage Set,n/a,39.75,0,39.75,39.75,& FREE Shipping and Free Returns.,You Save: $40.24 (50%),Yes,0,13726140,"Rockland 19"" Rolling Carry On with Tote - Peace",This 2-pc. luggage set from Rockland is an easy and safe way to carry your items while you travel. Self-repairing zippers make it easy to open and close these pieces. Simply pack the expandable bags and get ready to go.,40,0,0,40,n/a,n/a,Yes,0,1,1,1,61,3,219,40.24,39.99,40.24,39.99,2.012327044,1.99975,2.012327044,1.99975,1
1305865,"Rockland Luggage, 2-pc. Luggage Set",This Rockland set will have you going places. In pink.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,13726142,0,36,B005ES6S2C,Rockland 2 Piece Luggage Set,n/a,39.75,0,39.75,39.75,& FREE Shipping and Free Returns.,You Save: $40.24 (50%),Yes,0,13726142,"Rockland 19"" Rolling Carry On with Tote - Pink Bandana","Carry your travel items comfortably with the Rockland rolling carry on luggage with tote. The luggage has wheels, rubberized corners and a retractable metal handle that can be expanded for comfortable pulling. The included tote has a handle and adjustable shoulder strap for easy carrying. This giraffe print luggage set has a polyester shell and liner. All items in this set have self-repairing zippers and cross straps to keep your travel items secure.",40,0,0,40,n/a,n/a,Yes,0,1,1,1,54,3,454,40.24,39.99,40.24,39.99,2.012327044,1.99975,2.012327044,1.99975,1
1309450,"Rockland Luggage, 4-pc. Luggage Set",Rockland luggage eliminates pre-vacation stress. In pink/multi.,239.99,0,0,239.99,n/a,n/a,Yes,08-05-2013,13726148,0,36,B004A9F8Y0,Rockland Luggage 4 Piece Luggage Set,n/a,99,0,99,99,& FREE Shipping and Free Returns.,You Save: $140.99 (59%),Yes,0,13726148,Rockland Nairobi 4-pc Expandable Luggage Set - Pink Bandana,"Impress your fellow passengers at the luggage carousel with this set of pink bandana-patterned luggage. The set is made of rugged 600-denier polyester, and it includes three wheeled cases and a matching travel tote, so you can be prepared for a trip of any length.",99,0,0,99,n/a,n/a,Yes,0,1,1,1,63,3,264,140.99,140.99,140.99,140.99,2.424141414,2.424141414,2.424141414,2.424141414,1
1309463,"Rockland Luggage, 4-pc. Luggage Set",Rockland luggage eliminates pre-vacation stress.,239.99,0,0,239.99,n/a,n/a,Yes,08-05-2013,14073175,0,36,B008FA3TAK,Rockland Luggage 4 Piece Luggage Set,n/a,95.99,0,95.99,95.99,& FREE Shipping and Free Returns.,You Save: $144.00 (60%),Yes,0,14073175,Rockland Safari 4-pc. Rolling Luggage Set - Pink Leopard,"This Rockland Safari 4-pc. Rolling Luggage Set in Pink Leopard print is perfect for the organized, fashion-forward traveler. Three different sized rolling suitcases (19, 24 and 28-inch) and 1 carry-on tote bag are sure to meet the demands of any trip. Beneath the beautiful exterior lies industrial-strength hardware ready to endure the abuse of careless baggage handlers or bumpy roads. Plus, Rockland Luggage has all kinds of special features, like ergonomic handles, in-line skate wheels for smooth sailing and locks and keys for extra security. The expandable luggage is great for adding souvenirs and an array of pockets are perfect for carrying important travel documents. With elegant and durable full-interior lining and spacious storage areas, you can travel in style without sacrificing an ounce of comfort or quality with Rockland luggage.",110,0,0,110,n/a,n/a,Yes,0,1,1,1,48,3,850,144,129.99,144,129.99,2.500156266,2.181727273,2.500156266,2.181727273,1
1130231,Wildkin Leopard Macropack Backpack - Kids,"With a spacious design, interior pockets and a mesh enclosure, this leopard Wildkin backpack keeps your little one's essentials organized. In pink/black.",42.99,0,0,42.99,n/a,n/a,Yes,08-05-2013,14107197,0,36,,,,,,,,,,,,14107197,Wildkin Leopard Macropak Backpack - Pink,n/a,42.99,0,0,42.99,n/a,n/a,Yes,0,1,0,1,153,1,3,,0,,0,,1,,1,1
1130471,Wildkin Big Dots Good Times Rolling Duffel Bag - Kids,"Trust this Wildkin duffel bag for your little one's next trip. With in-line skate wheels, an extendable handle and an outer pocket, this kids' rolling duffel bag makes travel a breeze. Plus, the bright dot print promises to them smile.",72.99,0,0,72.99,n/a,n/a,Yes,08-05-2013,14107282,0,36,B007WU44MQ,Wildkin Good Times Rolling Duffel Bag,"Features:Measures 22"" x 12.5"" x 10.5"" Extra-durable 600-denier polyester fabric Durable frame is made to withstand airline travel and road trips Inline skate wheels make for smooth pulling Side pocket helps you stay organized Embroidery friendly Matching accessories available for most patterns Sized for ages 5+Pattern Description: Part of our popular Big Dot series, this Big Dots Aqua pattern features stylishly-symmetrical, electrifying aqua dots on a background of rich purple. The Big Dots series also includes Pink Dots, Green Dots, and Magenta Dots.Product Description: If you are looking for great looking kids luggage, look no further than our rolling duffel. The large main compartment holds enough to pack for many days, and construction is durable and built to last. Smooth-rolling inline skate wheels make pulling easy, even for kids, and the frame is extra durable and built to travel around the world. An outside pocket makes this bag very embroidery-friendly. One-year manufacturer's",55.15,0,55.15,55.15,& FREE Shipping.,You Save: $9.84 (15%),Yes,0,14107282,Wildkin Big Dots Aqua Rolling Duffel Bag - Blue/ Purple,n/a,55.99,0,0,55.99,n/a,n/a,No,0,1,1,0,235,1000,3,17.84,17,17.84,17,1.323481414,1.303625647,1.323481414,1.303625647,1
1130346,"Wildkin Olive Kids Trains, Planes & Trucks Good Times Rolling Duffel Bag - Kids","Trust this Wildkin duffel bag for your little one's next trip. With in-line skate wheels, an extendable handle and an outer pocket, this boys' rolling duffel bag makes travel a breeze. Plus, the fun transportation print promises to make him smile. In blue.",72.99,0,0,72.99,n/a,n/a,Yes,08-05-2013,14107307,0,36,B007WU55C4,Wildkin Good Times Rolling Duffel Bag,"Features:Measures 22"" x 12.5"" x 10.5"" Extra-durable 600-denier polyester fabric Durable frame is made to withstand airline travel and road trips Inline skate wheels make for smooth pulling Side pocket helps you stay organized Embroidery friendly Matching accessories available for most patterns Sized for ages 5+Pattern Description: The craziest, cutest, traffic jam ever. A best-selling design by Olive Kids, the Trains, Planes, and Trucks pattern makes creative use of bold primary colors. The design's eclectic group of vehicles stand out delightfully from the cool blue background. Product Description: If you are looking for great looking kids luggage, look no further than our rolling duffel. The large main compartment holds enough to pack for many days, and construction is durable and built to last. Smooth-rolling inline skate wheels make pulling easy, even for kids, and the frame is extra durable and built to travel around the world. An outside pocket makes this bag very embroidery-frie",46.36,0,46.36,46.36,& FREE Shipping.,You Save: $18.63 (29%),Yes,0,14107307,Wildkin Rolling Duffel Bag - Blue,n/a,63.99,0,0,63.99,n/a,n/a,Yes,0,1,1,1,256,1000,3,26.63,9,26.63,9,1.574417601,1.140646976,1.574417601,1.140646976,1
1130483,Wildkin Horse Serious Backpack - Kids,"She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port in this Wildkin backpack. In pink/multi.",67.99,0,0,67.99,n/a,n/a,Yes,08-05-2013,14107330,0,36,,,,,,,,,,,,14107330,Wildkin Horses Serious Backpack - Pink,n/a,67.99,0,0,67.99,n/a,n/a,Yes,0,1,0,1,220,1,3,,0,,0,,1,,1,1
1130262,Wildkin Peace Sign Kickstart Messenger Bag - Kids,"Carry school books in style with this Wildkin messenger bag. A front flap provides a smooth finish on this girls' messenger bag featuring six interior pockets, perfect for phones, pens and papers. Your little student will give this bag an A+ for its organized, sleek design and playful peace sign print. In purple.",36.99,0,0,36.99,n/a,n/a,Yes,08-05-2013,14107335,0,36,,,,,,,,,,,,14107335,Wildkin Peace Signs Kickstart Messenger Bag - Purple,"The Wildkin Peace Signs Kickstart messenger bag has ample storage space to carry books or other essentials. It has 2 utility pockets to store a cell phone, pens and notepads. Its 2 exterior pockets can hold keys, coins and smaller items for easy access. This crossbody bag has a padded shoulder strap for comfortable carrying. Its hook-and-loop flap closure keeps the contents secured. This waterproof messenger bag has a polyester shell that resists tearing.",36.99,0,0,36.99,n/a,n/a,Yes,0,1,0,1,314,1,459,,0,,0,,1,,1,1
1130531,Wildkin Horse Crackerjack Backpack - Kids,"From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this Wildkin girls' backpack is a school essential. In pink/multi.",36.99,0,0,36.99,n/a,n/a,Yes,08-05-2013,14107536,0,36,,,,,,,,,,,,14107536,Wildkin Horses Crackerjack Backpack - Pink,n/a,36.99,0,0,36.99,n/a,n/a,Yes,0,1,0,1,162,1,3,,0,,0,,1,,1,1
1286465,Solo Classic 17-in. Laptop Messenger Bag,You'll feel like a VIP with this Solo messenger bag in tow. In black.,59.99,0,0,59.99,n/a,n/a,No,08-05-2013,14112227,0,36,B0009WKMT8,"SOLO Poly Twist 17"" Computer Messenger Bag",n/a,39.48,0,39.48,39.48,& FREE Shipping.,You Save: $10.51 (21%),Yes,0,14112227,Solo Laptop Messenger Bag - Black,n/a,32.49,0,0,32.49,n/a,n/a,No,0,0,1,0,69,3,3,20.51,27.5,20.51,27.5,1.519503546,1.846414281,1.519503546,1.846414281,0
1286463,Solo Classic 15.6-in. Expandable Laptop Messenger Bag,"You'll feel like a VIP with this Solo messenger bag in tow. Pack your important papers, folders and laptop in style with this sharp bag. In black.",49.99,0,0,49.99,n/a,n/a,Yes,08-05-2013,14112231,0,36,B0009WH4OE,"SOLO Nylon 15.6"" Computer Messenger Bag",n/a,29.68,0,0,29.68,n/a,n/a,Yes,0,14112231,Solo Expandable Laptop Messenger - Black,n/a,49.99,0,0,49.99,n/a,n/a,Yes,0,1,1,1,146,3,3,20.31,0,20.31,0,1.684299191,1,1.684299191,1,1
1286468,Solo Vector 17.3-in. Laptop Messenger Bag,You'll feel like a VIP with this Solo messenger bag in tow. In black.,59.99,0,0,59.99,n/a,n/a,No,08-05-2013,14112232,0,36,B004GE67M6,SOLO Vector Collection Laptop Messenger Bag (VTR525-4/28),"Energy and edge in a look that complements your all around individual style. A growing segment of savvy young working professionals are craving it and you got it with Vector. The stay flat padded compartment holds laptops up to 17.3 inches or sits flat against the wall when not in use for added interior storage space. Plus, the large interior can hold books, files, and just about any other items you may need. A zippered organizer under the front flap holds keys, pens, business cards and other laptop accessories. Solo's ICtrl cord management keeps cords and/or USB cable wrapped and organized. A large zippered pocket on the front flap provides quick access for things you need in transit. Velcro and speed buckle closure keeps your belongings safe and secure. Plus, a headphone pocket on the front of the case stores your headphones when not in use. A back compartment with Velcro closure provides a location for documents and magazines. Mesh side pockets provide fast access to umbrella and ot",34.19,0,34.19,34.19,& FREE Shipping.,You Save: $15.80 (32%),Yes,0,14112232,Solo Laptop Messenger Bag - Black,n/a,34.19,0,0,34.19,n/a,n/a,Yes,0,0,1,1,69,1000,3,25.8,25.8,25.8,25.8,1.75460661,1.75460661,1.75460661,1.75460661,0
1309403,"Rockland Luggage, 2-pc. Luggage Set",This Rockland set will have you going places.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,14337770,0,36,B007SOMVEY,Rockland 2 Piece Luggage Set,n/a,35.09,0,35.09,35.09,& FREE Shipping and Free Returns.,You Save: $44.90 (56%),Yes,0,14337770,"Rockland 19"" Rolling Carry On with Tote - Leopard","Make a statement when you travel! The Rockland Leopard 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",40,0,0,40,n/a,n/a,Yes,0,1,1,1,45,3,505,44.9,39.99,44.9,39.99,2.279566828,1.99975,2.279566828,1.99975,1
1309422,"Rockland Luggage, 2-pc. Luggage Set",This Rockland set will have you going places.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,14337771,0,36,B008YSRD2S,Rockland 2 Piece Luggage Set,n/a,39.99,0,39.99,39.99,& FREE Shipping and Free Returns.,You Save: $40.00 (50%),Yes,0,14337771,"Rockland 19"" Rolling Carry On with Tote - Pink Vegas","Make a statement when you travel! The Rockland Pink Vegas 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",40,0,0,40,n/a,n/a,Yes,0,1,1,1,45,3,508,40,39.99,40,39.99,2.000250063,1.99975,2.000250063,1.99975,1
1309398,"Rockland Luggage, 2-pc. Luggage Set",This Rockland set will have you going places.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,14337772,0,36,B0067QWGJ4,Rockland 2 Piece Luggage Set,n/a,39.75,0,39.75,39.75,& FREE Shipping and Free Returns.,You Save: $40.24 (50%),Yes,0,14337772,"Rockland 19"" Rolling Carry On With Tote - Purple Pearl","Make a statement when you travel! The Rockland Purple Pearl 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",40,0,0,40,n/a,n/a,Yes,0,1,1,1,45,3,510,40.24,39.99,40.24,39.99,2.012327044,1.99975,2.012327044,1.99975,1
1305855,"Rockland Luggage, 2-pc. Luggage Set",This Rockland set will have you going places.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,14337775,0,36,,,,,,,,,,,,14337775,"Rockland Turquoise 19"" Rolling Carry on w/Tote","Travel in style with this Rockland Turquoise 19"" Rolling Carry on w/Tote. The 2-pc. set includes a 19"" wheeled expandable carry-on and a travel tote. The rolling upright has a spacious, zippered main compartment with tie-down straps and a zippered, full-length lid pocket for other necessities. The travel tote is ideal for carrying toiletries or anything you need during transit; it has a front zip pocket and a removable, padded shoulder strap.",79.99,0,0,79.99,n/a,n/a,Yes,0,1,0,1,45,1,446,,0,,0,,1,,1,1
1305860,"Rockland Luggage, 2-pc. Luggage Set",This Rockland set will have you going places. In black/white.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,14337776,0,36,B005ES6S04,Rockland 2 Piece Luggage Set,n/a,39.75,0,39.75,39.75,& FREE Shipping and Free Returns.,You Save: $40.24 (50%),Yes,0,14337776,"Rockland 19"" Rolling Carry On With Tote - Kensington","Make a statement when you travel! The Rockland Kensington 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",40,0,0,40,n/a,n/a,Yes,0,1,1,1,61,3,508,40.24,39.99,40.24,39.99,2.012327044,1.99975,2.012327044,1.99975,1
1309407,"Rockland Luggage, 2-pc. Luggage Set",This Rockland set will have you going places.,79.99,0,0,79.99,n/a,n/a,Yes,08-05-2013,14337829,0,36,B007SYYFDY,Rockland 2 Piece Luggage Set,n/a,39.99,0,39.99,39.99,& FREE Shipping and Free Returns.,You Save: $40.00 (50%),Yes,0,14337829,"Rockland 19"" Rolling Carry On With Tote - Black Cross","Make a statement when you travel! The Rockland Black Cross 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",40,0,0,40,n/a,n/a,No,0,1,1,0,45,3,509,40,39.99,40,39.99,2.000250063,1.99975,2.000250063,1.99975,1
1426000,Nintendo Mario Kart 7 Lenticular Backpack - Kids,"With a lenticular Mario Kart 7 racing graphic and reflective accent, this boys' Nintendo backpack is a winning choice for carrying his school books. In blue.",29.99,0,14.99,14.99,n/a,n/a,Yes,08-05-2013,14444494,0.500166722,36,,,,,,,,,,,,14444494,"Nintendo Mario 16"" Backpack - Blue","Your Nintendo Mario fan will want to carry this 16"" backpack to school. The backpack features durable double zippers; padded, adjustable shoulder straps; front organizers to keep everything close at hand, plus 2 stretchy side pockets for water bottles and the like.",15.99,0,14,14,n/a,Save 12%,Yes,0.124452783,1,0,1,157,1,265,,0.99,,14,,1.070714286,,1.875547217,1
1253608,T-Tech by Tumi Memory Foam Neck Pillow,This T-Tech by Tumi neck pillow helps you do just that.,39.99,0,0,39.99,n/a,n/a,Yes,08-05-2013,14496679,0,36,B008LTJ41S,T-Tech by Tumi Luggage Neck Pillow,n/a,30.58,0,30.58,30.58,& FREE Shipping and Free Returns.,You Save: $4.42 (13%),Yes,0,14496679,T-TECH by TUMI Memory Foam Neck Pillow - Black,n/a,35,0,0,35,n/a,n/a,Yes,0,1,1,1,55,3,3,9.41,4.99,9.41,4.99,1.307717462,1.142571429,1.307717462,1.142571429,1
1253569,T-Tech by Tumi Digital Flashlight Clock,Light up your room with this T-Tech by Tumi digital clock.,34.99,0,0,34.99,n/a,n/a,Yes,08-05-2013,14496680,0,36,B008LTJ26K,T-Tech by Tumi Luggage Digital Flashlight Clock,n/a,28.53,0,28.53,28.53,& FREE Shipping and Free Returns.,You Save: $1.47 (5%),Yes,0,14496680,T-TECH by TUMI Digital FlashlightClock- Grey,n/a,30,0,0,30,n/a,n/a,Yes,0,1,1,1,58,3,3,6.46,4.99,6.46,4.99,1.226428321,1.166333333,1.226428321,1.166333333,1
