"","week_nmb","kohl_product_id","net_Sales","amazon_Shipping","kohl_final_price","kohl_Shipping","Target_Shipping","TCIN_var","kohl_pdt_desc_length","Availability","Price_diff_amazon_final_pr","Price_diff_target_final_pr","Price_rat_amazon_final_pr","Price_rat_amazon_reg_pr","Price_rat_target_reg_pr","Recency_week","Amz_No_of_images","Amz_Not_User_Gen_images","Amz_pdt_desc_length","Amz_rating5","Amz_Review_count","Amz_Total_negative_sent_score","Amz_Total_Positive_sent_score","Amz_User_Generated_images","kohls_Number_of_images","Neg_tot_wt_score","pos_avg_wt_score","reviews_1_M","reviews_3_M","reviews_6_M","Target_pdt_desc_length","Total_sentiment_score"
"537",24,"1309423",1,0,239.99,0,0,2,48,1,145.52,140.9,2.54038319043082,2.54038319043082,2.42193965082248,39,32,18,3,88,155,-39,474,14,2,0,0,14,41,67,3,435
"538",24,"1309440",1,0,239.99,0,0,1,233,1,145.52,140.9,2.54038319043082,2.54038319043082,2.42193965082248,39,32,18,3,88,155,-39,474,14,1,0,0,14,41,67,3,435
"539",24,"1309454",1,0,239.99,0,0,2,48,1,140.99,140.9,2.42414141414141,2.42414141414141,2.42193965082248,39,13,13,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,448,NA
"540",24,"1309668",1,0,69.99,0,0,1,196,1,41.2,40.99,2.43105244876693,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,2,NA,NA,NA,NA,NA,3,NA
"541",24,"1309672",1,0,69.99,0,0,1,246,1,41.51,40.99,2.45751404494382,2.45751404494382,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,4,NA,NA,NA,NA,NA,382,NA
"542",24,"1309700",1,0,69.99,0,0,1,216,1,41.2,47.6,2.43105244876693,2.43105244876693,3.12594908441268,39,200,35,3,NA,NA,NA,NA,165,2,NA,NA,NA,NA,NA,3,NA
"543",24,"1309725",1,0,69.99,0,0,1,192,1,41.2,40.99,2.43105244876693,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,3,NA
"544",24,"1309810",1,0,89.99,0,0,2,242,1,38.05,38,1.73257604928764,1.73257604928764,1.7309097903443,39,14,14,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,3,NA
"545",24,"1309811",1,0,89.99,0,0,1,190,1,53.71,50.99,2.48042998897464,2.48042998897464,2.3074358974359,39,14,14,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"546",24,"1309927",1,0,159.99,0,0,1,47,1,109.52,90.99,3.17000198137507,3.17000198137507,2.31869565217391,39,22,18,3,67,95,-7,358,4,4,0,0,10,23,55,3,351
"547",24,"565916",1,0,123.45,0,0,1,169,1,30.27,7.49000000000001,1.32485511912428,1.3946125778064,0.896516040013798,59,6,6,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"548",24,"704638",1,NA,59.99,0,0,1,135,1,NA,20,NA,NA,1.50012503125781,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA
"549",24,"733381",1,0,279.99,0,0,1,177,1,173.31,147.99,2.62457817772778,2.62457817772778,1.69690909090909,39,6,6,3,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,229,NA
"550",24,"1253604",2,4.98,34.99,0,0,1,183,1,10.77,4.99,1.44467382328654,1.44467382328654,1.16633333333333,39,1,1,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"551",24,"1253608",2,0,39.99,0,0,3,126,1,6.69,4.99,1.2009009009009,1.2009009009009,1.14257142857143,39,2,2,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"552",24,"1253613",2,0,59.99,0,0,2,144,1,7.13,4.99,1.13488460083239,1.13488460083239,1.09072727272727,39,8,8,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"553",24,"1305864",2,0,79.99,0,0,1,199,1,40.89,39.99,2.04578005115089,2.04578005115089,1.99975,39,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,219,NA
"554",24,"1309394",2,0,79.99,0,0,2,183,1,40.13,39.99,2.00677370797792,2.00677370797792,1.99975,39,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,252,NA
"555",24,"1309464",2,0,239.99,0,0,2,217,1,147,140.9,2.58081514141306,2.58081514141306,2.42193965082248,39,2,2,3,11,30,-17,72,0,1,0,0,4,12,14,186,55
"556",24,"1309694",2,0,69.99,0,0,1,265,1,41.2,40.99,2.43105244876693,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"557",24,"1309695",2,0,69.99,0,0,1,151,1,41.2,38,2.43105244876693,2.43105244876693,2.18787120975305,39,3,3,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"558",24,"1309708",2,0,69.99,0,0,1,190,1,41.2,40.99,2.43105244876693,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"559",24,"1309721",2,0,69.99,0,0,1,192,1,41.2,40.99,2.43105244876693,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,3,NA
"560",24,"1309427",3,0,239.99,0,0,4,48,1,145.52,140.9,2.54038319043082,2.54038319043082,2.42193965082248,39,32,18,3,88,155,-39,474,14,6,0,0,14,41,67,3,435
"561",24,"1309856",3,4.98,29.99,0,0,1,169,1,10.55,10,1.54269547325103,1.54269547325103,1.50025012506253,39,41,41,3,79,138,-29,369,0,2,0,0,16,55,93,270,340
"562",24,"1309398",4,0,79.99,0,0,1,45,1,44.9,39.99,2.27956682815617,2.27956682815617,1.99975,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,510,NA
"563",24,"1309463",4,0,239.99,0,0,2,217,1,155.21,129.99,2.8307383816938,2.8307383816938,2.18172727272727,39,2,2,3,24,32,-14,88,0,4,0,0,5,14,31,507,74
"564",24,"1309665",4,NA,69.99,0,0,1,255,1,NA,40,NA,NA,2.33377792597532,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA
"565",24,"1309446",5,0,239.99,0,0,2,48,1,148.54,140.99,2.62427556041553,2.62427556041553,2.42414141414141,39,12,7,3,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,571,NA
"566",24,"1299175",6,0,79.99,0,0,1,212,1,51.58,54.99,2.81555790214713,2.81555790214713,3.1996,39,16,16,3,25,63,-39,106,0,NA,0,0,8,27,47,248,67
"567",24,"1309650",6,0,219.99,0,0,2,48,1,134.74,120.99,2.58052785923754,2.58052785923754,2.22212121212121,39,29,18,3,16,34,-18,75,11,2,0,0,2,6,12,243,57
"568",24,"1309812",6,NA,99.99,0,0,1,242,1,NA,55.99,NA,NA,2.2725,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA
"569",24,"1309857",6,4.98,29.99,0,0,1,169,1,10,9,1.50025012506253,1.50025012506253,1.42877560743211,39,41,41,3,79,138,-29,369,0,4,0,0,16,55,93,246,340
"570",24,"392649",8,NA,16.99,0,0,1,108,1,NA,-3,NA,NA,0.849924962481241,39,NA,NA,2,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,3,NA
"571",24,"1309403",13,0,79.99,0,0,2,45,0,40,40,2.00025006251563,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,510,NA
"572",25,"1194232",0,0,203.99,0,0,1,159,1,98.16,83.99,1.92752527638666,2.26769347066049,1.59993333333333,38,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,212,NA
"573",25,"1194240",0,0,203.99,0,0,1,104,1,114.39,114.39,2.27667410714286,2.67845982142857,2.14276785714286,39,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,181,NA
"574",25,"1194244",0,0,203.99,0,0,2,119,1,114.39,114.39,2.27667410714286,2.67845982142857,2.14276785714286,39,3,3,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,261,NA
"575",25,"1194320",0,0,229.49,0,0,2,190,1,122.92,85.49,2.15342028713522,2.53345219104814,1.49994444444444,39,1,1,3,NA,NA,NA,NA,0,24,NA,NA,NA,NA,NA,222,NA
"576",25,"1194325",0,0,254.99,0,0,1,141,1,139.79,139.79,2.21345486111111,2.60407986111111,2.08326388888889,59,26,26,3,NA,NA,NA,NA,0,18,NA,NA,NA,NA,NA,234,NA
"577",25,"1253569",0,0,34.99,0,0,1,166,1,4.99,4.99,1.16633333333333,1.16633333333333,1.16633333333333,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"578",25,"1253571",0,0,29.99,0,0,1,171,1,4.99,4.99,1.1996,1.1996,1.1996,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"579",25,"1253574",0,0,49.99,0,0,1,199,1,4.99,4.99,1.11088888888889,1.11088888888889,1.11088888888889,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"580",25,"1253575",0,4.98,24.99,0,0,1,181,1,4.99,4.99,1.2495,1.2495,1.2495,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"581",25,"1253576",0,0,29.99,0,0,1,217,1,4.99,4.99,1.1996,1.1996,1.1996,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"582",25,"1253591",0,0,39.99,0,0,1,210,1,5.38,4.99,1.15544640277376,1.15544640277376,1.14257142857143,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"583",25,"1253594",0,4.98,24.99,0,0,1,190,1,4.99,4.99,1.2495,1.2495,1.2495,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"584",25,"1253595",0,4.98,22.99,0,0,1,166,1,4.99,4.99,1.27722222222222,1.27722222222222,1.27722222222222,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"585",25,"1253597",0,4.98,24.99,0,0,1,172,1,4.99,4.99,1.2495,1.2495,1.2495,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"586",25,"1253601",0,0,44.99,0,0,1,192,1,12.69,4.99,1.39287925696594,1.39287925696594,1.12475,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"587",25,"1253604",0,4.98,34.99,0,0,1,183,1,10.77,4.99,1.44467382328654,1.44467382328654,1.16633333333333,39,1,1,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"588",25,"1253607",0,4.98,24.99,0,0,1,187,1,4.99,0,1.2495,1.2495,1,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"589",25,"1253608",0,0,39.99,0,0,3,126,1,6.69,4.99,1.2009009009009,1.2009009009009,1.14257142857143,39,2,2,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"590",25,"1253611",0,0,32.99,0,0,2,126,1,4.99,4.8,1.17821428571429,1.17821428571429,1.17027314650585,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"591",25,"1253613",0,0,59.99,0,0,2,144,1,7.13,4.99,1.13488460083239,1.13488460083239,1.09072727272727,39,8,8,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"592",25,"1253615",0,0,44.99,0,0,2,149,1,4.99,4.99,1.12475,1.12475,1.12475,39,7,7,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"593",25,"1253619",0,0,54.99,0,0,2,146,1,5.52,4.99,1.11158277744087,1.11158277744087,1.0998,39,7,7,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"594",25,"1286443",0,0,79.99,0,0,1,117,1,34.28,35,1.74994530737257,1.74994530737257,1.77795065570127,39,2,2,1000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"595",25,"1286463",0,0,49.99,0,0,1,146,1,20.31,0,1.68429919137466,1.68429919137466,1,39,13,13,3,6,7,-3,15,0,1,0,0,2,2,4,3,12
"596",25,"1286465",0,0,59.99,0,0,1,146,1,24.72,24.7,1.70087893393819,1.70087893393819,1.69991499008218,39,6,6,276,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"597",25,"1286468",0,0,59.99,0,0,1,146,1,24.42,24.4,1.68653359572674,1.68653359572674,1.68558583871874,39,5,5,1000,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"598",25,"1299175",0,0,43.99,0,0,1,212,1,17.71,18.99,1.67389649923896,3.04375951293759,3.1996,39,16,16,3,25,67,-39,119,0,NA,0,0,11,29,50,248,80
"599",25,"1299176",0,0,43.99,0,0,1,202,0,-36.01,17,0.549875,0.999875,2.96369025565024,39,16,16,3,25,67,-39,119,0,NA,0,0,11,29,50,251,80
"600",25,"1299178",0,0,43.99,0,0,1,218,0,7.02,9,1.18988368947796,2.16364619962131,2.28608173763933,39,16,16,3,25,67,-39,119,0,NA,0,0,11,29,50,246,80
"601",25,"1299182",0,NA,83.99,0,0,1,217,1,NA,54,NA,NA,4.00100033344448,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,239,NA
"602",25,"1305855",0,0,63.99,0,0,1,183,1,24,24,1.60015003750938,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,501,NA
"603",25,"1305857",0,0,63.99,0,0,2,183,1,24,23.99,1.60015003750938,2.00025006251563,1.99975,39,32,32,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,264,NA
"604",25,"1305860",0,0,63.99,0,0,1,199,1,24,24,1.60015003750938,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,508,NA
"605",25,"1305863",0,0,63.99,0,0,2,45,1,24,23.99,1.60015003750938,2.00025006251563,1.99975,39,32,32,3,116,211,-84,532,0,4,0,0,23,54,160,263,448
"606",25,"1305864",0,0,63.99,0,0,1,199,1,24.89,23.99,1.63657289002558,2.04578005115089,1.99975,39,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,219,NA
"607",25,"1309407",0,0,63.99,0,0,2,183,1,28.9,23.99,1.82359646622969,2.27956682815617,1.99975,54,32,32,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,508,NA
"608",25,"1309422",0,0,63.99,0,0,2,183,1,28.9,23.99,1.82359646622969,2.27956682815617,1.99975,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"609",25,"1309423",0,0,179.99,0,0,2,48,1,85.52,80.9,1.90526092939558,2.54038319043082,2.42193965082248,39,32,18,3,90,160,-39,486,14,2,0,0,14,43,69,3,447
"610",25,"1309438",0,0,179.99,0,0,1,48,1,85.52,80.9,1.90526092939558,2.54038319043082,2.42193965082248,39,32,18,3,90,160,-39,486,14,NA,0,0,14,43,69,3,447
"611",25,"1309440",0,0,179.99,0,0,1,233,1,85.52,80.9,1.90526092939558,2.54038319043082,2.42193965082248,39,32,18,3,90,160,-39,486,14,1,0,0,14,43,69,3,447
"612",25,"1309441",0,0,179.99,0,0,2,233,1,87,79.99,1.93558447144854,2.58081514141306,2.3999,39,32,18,3,90,160,-39,486,14,1,0,0,14,43,69,3,447
"613",25,"1309446",0,0,179.99,0,0,2,48,1,88.54,80.99,1.96817933296884,2.62427556041553,2.42414141414141,39,12,7,3,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,571,NA
"614",25,"1309447",0,0,179.99,0,0,1,232,1,88,80.9,1.95662572018698,2.60887052940537,2.42193965082248,39,12,7,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,222,NA
"615",25,"1309450",0,0,179.99,0,0,1,232,1,95.52,80.9,2.13081567420386,2.84112702734699,2.42193965082248,39,13,13,3,25,39,-19,105,0,1,0,0,4,9,18,264,86
"616",25,"1309454",0,0,179.99,0,0,2,48,1,80.99,80.9,1.81808080808081,2.42414141414141,2.42193965082248,39,13,13,3,25,39,-19,105,0,NA,0,0,4,9,18,448,86
"617",25,"1309465",0,NA,179.99,0,0,1,232,1,NA,80,NA,NA,2.4001400140014,39,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,NA
"618",25,"1309466",0,NA,247.49,0,0,1,189,0,NA,119.5,NA,NA,2.06256641040065,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,256,NA
"619",25,"1309635",0,NA,223.99,0,0,2,200,0,NA,104,NA,NA,2.13340889392626,39,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,NA
"620",25,"1309650",0,0,175.99,0,0,2,48,1,81.13,76.99,1.85526038372338,2.3191018342821,2.22212121212121,39,29,18,3,NA,NA,NA,NA,11,2,NA,NA,NA,NA,NA,243,NA
"621",25,"1309651",0,NA,175.99,0,0,1,238,1,NA,76.9,NA,NA,2.22010293672419,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,254,NA
"622",25,"1309665",0,NA,45.49,0,0,1,255,1,NA,15.5,NA,NA,2.33377792597532,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA
"623",25,"1309693",0,0,45.49,0,0,1,171,1,18.92,16.49,1.71208129469326,2.63417388031615,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,237,NA
"624",25,"1309694",0,0,45.49,0,0,1,265,1,16.7,16.49,1.58006252170893,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"625",25,"1309700",0,0,45.49,0,0,1,216,1,17.11,23.1,1.60288935870331,2.4661733615222,3.12594908441268,39,200,35,3,NA,NA,NA,NA,165,2,NA,NA,NA,NA,NA,3,NA
"626",25,"1309709",0,0,45.49,0,0,1,220,1,16.7,16.49,1.58006252170893,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"627",25,"1309715",0,0,45.49,0,0,1,130,1,16.7,16.49,1.58006252170893,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"628",25,"1309721",0,4.98,45.49,0,0,1,192,1,23.02,16.49,2.02447708055185,3.11481975967957,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,3,NA
"629",25,"1309723",0,0,45.49,0,0,1,239,1,18.92,16.49,1.71208129469326,2.63417388031615,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"630",25,"1309803",0,0,45.49,0,0,1,248,1,16.7,16.49,1.58006252170893,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"631",25,"1309805",0,0,45.49,0,0,1,223,1,16.7,16.49,1.58006252170893,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"632",25,"1309811",0,0,58.49,0,0,1,190,1,25.24,19.49,1.7590977443609,2.70646616541353,2.3074358974359,39,14,14,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"633",25,"1309813",0,0,69.99,0,0,1,190,1,25.89,25.99,1.58707482993197,2.26734693877551,2.2725,39,6,6,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"634",25,"1309826",0,0,49.99,0,0,1,235,1,16.88,16.8,1.50981576562972,3.01993355481728,3.01265441398011,39,48,48,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"635",25,"1309828",0,0,49.99,0,0,2,235,1,14.31,24.99,1.40106502242152,2.80241031390134,3.9996,39,48,48,3,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,3,NA
"636",25,"1309927",0,0,119.99,0,0,1,47,1,69.52,50.99,2.37745195165445,3.17000198137507,2.31869565217391,39,22,18,3,68,97,-7,365,4,4,0,0,10,24,56,3,358
"637",25,"1309928",0,0,119.99,0,0,1,94,1,69.52,50.99,2.37745195165445,3.17000198137507,2.31869565217391,39,22,18,3,68,97,-7,365,4,1,0,0,10,24,56,3,358
"638",25,"489427",0,0,274.54,0,0,1,74,1,153.09,124.54,2.26051873198847,2.65944833264718,1.61495,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"639",25,"489455",0,0,312.79,0,0,1,116,1,179.34,136.54,2.34387411015362,2.75751217684526,1.56591489361702,39,2,2,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"640",25,"489567",0,NA,223.54,0,0,1,96,1,NA,128.35,NA,NA,2.21018572989327,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA
"641",25,"489585",0,0,242.24,0,0,1,80,1,135.21,134.25,2.26329066616836,2.66271138933009,2.63904065191221,39,9,9,531,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,3,NA
"642",25,"489608",0,0,242.24,0,0,1,66,1,133.17,103.49,2.22095901714495,2.61290914091868,1.54048648648649,39,5,5,534,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,3,NA
"643",25,"489622",0,0,261.79,0,0,1,81,1,132,131.8,2.01702750597118,2.3729871330611,2.36933610277714,39,3,3,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"644",25,"540680",0,0,194.99,0,0,1,77,1,86.99,80.7,1.80546296296296,2.77768518518519,2.62481406947239,39,10,10,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"645",25,"540896",0,NA,38.99,0,0,1,124,1,NA,-12,NA,NA,1,39,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
"646",25,"563879",0,NA,20.99,0,0,2,51,1,NA,0,NA,NA,1,39,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA
"647",25,"565916",0,0,129.95,0,0,1,169,1,36.77,13.99,1.3946125778064,1.3946125778064,0.896516040013798,59,6,6,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA
"648",25,"704638",0,NA,59.99,0,0,1,135,1,NA,20,NA,NA,1.50012503125781,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA
"649",25,"707522",0,0,59.99,0,0,1,162,1,21.7,22.4,1.56672760511883,1.56672760511883,1.59590316573557,43,3,3,3,NA,NA,NA,NA,0,6,NA,NA,NA,NA,NA,3,NA
"650",25,"733381",0,0,237.99,0,0,1,177,1,127.68,105.99,2.1574653249932,2.53821049768833,1.69690909090909,39,6,6,3,NA,NA,NA,NA,0,8,NA,NA,NA,NA,NA,229,NA
"651",25,"1253603",1,0,29.99,0,0,1,182,1,4.99,4.99,1.1996,1.1996,1.1996,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"652",25,"1305865",1,0,63.99,0,0,2,192,1,24,24,1.60015003750938,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,503,NA
"653",25,"1309394",1,0,63.99,0,0,2,183,1,24,23.99,1.60015003750938,2.00025006251563,1.99975,39,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,252,NA
"654",25,"1309458",1,0,179.99,0,0,1,217,1,80,80,1.8000800080008,2.4001400140014,2.4001400140014,39,11,11,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"655",25,"1309695",1,0,45.49,0,0,1,151,1,16.7,13.5,1.58006252170893,2.43105244876693,2.18787120975305,39,3,3,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,3,NA
"656",25,"1309725",1,0,45.49,0,0,1,192,1,16.7,16.49,1.58006252170893,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,3,NA
"657",25,"1309810",1,0,58.49,0,0,2,242,1,6.55,6.5,1.12610704659222,1.73257604928764,1.7309097903443,39,14,14,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,3,NA
"658",25,"1309857",1,4.98,25.49,0,0,1,169,1,4.5,5.5,1.21438780371606,1.42877560743211,1.50025012506253,39,41,41,3,81,141,-30,374,0,4,0,0,16,52,95,246,344
"659",25,"1253598",2,0,29.99,0,0,1,162,1,4.99,4.99,1.1996,1.1996,1.1996,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"660",25,"1253599",2,0,34.99,0,0,1,162,1,4.99,4.99,1.16633333333333,1.16633333333333,1.16633333333333,39,1,1,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,3,NA
"661",25,"1309395",2,0,63.99,0,0,2,45,1,28.9,23.99,1.82359646622969,2.27956682815617,1.99975,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,505,NA
"662",25,"1309398",2,0,63.99,0,0,1,45,1,28.9,23.99,1.82359646622969,2.27956682815617,1.99975,54,32,32,3,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,510,NA
"663",25,"1309403",2,0,63.99,0,0,2,45,1,24,24,1.60015003750938,2.00025006251563,2.00025006251563,54,32,32,3,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,510,NA
"664",25,"1309464",2,0,179.99,0,0,2,217,1,87,80.99,1.93558447144854,2.58081514141306,2.42414141414141,39,2,2,3,12,31,-17,76,0,1,0,0,4,12,15,186,59
"665",25,"1309672",2,0,45.49,0,0,1,246,1,17.01,16.49,1.59726123595506,2.45751404494382,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,4,NA,NA,NA,NA,NA,382,NA
"666",25,"1309696",2,0,45.49,0,0,1,181,1,16.7,16.49,1.58006252170893,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,218,NA
"667",25,"1309708",2,0,45.49,0,0,1,190,1,16.7,16.49,1.58006252170893,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,1,NA,NA,NA,NA,NA,3,NA
"668",25,"1309812",2,NA,69.99,0,0,1,242,1,NA,25.99,NA,NA,2.2725,39,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA
"669",25,"1309907",2,4.98,25.49,0,0,1,185,1,5.13,5.1,1.25196463654224,1.4729862475442,1.47081902893575,39,41,41,3,81,141,-30,374,0,1,0,0,16,52,95,3,344
"670",25,"1309427",3,0,179.99,0,0,4,48,1,85.52,80.9,1.90526092939558,2.54038319043082,2.42193965082248,39,32,18,3,90,160,-39,486,14,6,0,0,14,43,69,3,447
"671",25,"1309668",3,0,45.49,0,0,1,196,1,16.7,16.49,1.58006252170893,2.43105244876693,2.41344827586207,39,200,35,3,NA,NA,NA,NA,165,2,NA,NA,NA,NA,NA,3,NA
"672",25,"1309463",4,0,179.99,0,0,2,217,1,95.21,69.99,2.12302429818353,2.8307383816938,2.18172727272727,39,2,2,3,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,507,NA
