Extraction_Date,ord_week_nmb,Site_Name,TCIN,amazon_product_ID,amazon_product_name,amazon_Regular_price,Regular_Price_Range,amazon_Shipping,amazon_disc_perc,amazon_markdown_price,amazon_final_price,amazon_Product_Description,amazon_availability,amazon_additional_info,amazon_price_promo
08-07-2013,32,Amazon,10660606,B000UQ2CGO,Sumdex Compact Brief for Notebooks up to 13.3 Inches (Black),24.4,n/a,5.51,0,24.4,24.4,Compact computer brief fitting up to 13.3-Inch notebook computer. Front accessory pocket. Exterior back accessory pocket. Detachable / adjustable shoulder strap. Made of water repellent polyester.Exterior Dimension: 13.5 in. L x 2.5 in. W x 10.5 in. H Interior Dimension: 12 in. L x 2 in. W x 10 in. H,Yes,& FREE Shipping on orders over $25.,You Save: $5.55 (19%)
08-07-2013,32,Amazon,10660650,B00005Q70B,Sumdex Laptop Notebrief,30.48,n/a,0,0,30.48,30.48,n/a,Yes,& FREE Shipping.,You Save: $39.47 (56%)
08-07-2013,32,Amazon,10692094,B000VDX382,Heys Sidewinder-TSA Luggage Set,300.82,n/a,0,0,300.82,300.82,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $679.18 (69%)
08-07-2013,32,Amazon,10692172,B000VDRFMC,Heys Sidewinder-TSA Luggage Set,445,n/a,0,0,445,445,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $395.00 (47%)
08-07-2013,32,Amazon,10738297,B0010BK24W,Travel Smart by Conair M-500E Polarized Adapter Plug Set,12.22,n/a,5.02,0,12.22,12.22,"Conair Polarized Adapter Plug Set is a Set of five polarized adapter plugs (NW-1C, NW-2C, NW-3C, NW-4C and NW-135C). These plugs adapt to most outlets found worldwide. For international use with dual voltage appliances or with electricity converters / transformers.",Yes,& FREE Shipping on orders over $25.,You Save: $4.77 (28%)
08-07-2013,32,Amazon,10809294,B0014E8V0W,Rockland Luggage Four-Piece Luggage Set,99,n/a,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%)
08-07-2013,32,Amazon,10903748,B002TCGJIY,Heys CompuEZ Case,124.99,n/a,0,0,124.99,124.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $215.01 (63%)
08-07-2013,32,Amazon,10903914,B001CYZDS2,Heys Xcase Exotic Carry-On,94.49,n/a,0,0,94.49,94.49,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $205.51 (69%)
08-07-2013,32,Amazon,10903916,B001AHLMAE,Heys Xcase Exotic Carry-On,94.49,n/a,0,0,94.49,94.49,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $205.51 (69%)
08-07-2013,32,Amazon,10903918,B001CZ3EPU,Heys Xcase Exotic Carry-On,94.49,n/a,0,0,94.49,94.49,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $205.51 (69%)
08-07-2013,32,Amazon,10944872,B001CJS75S,US Traveler Rio Two Piece Expandable Carry-On Luggage Set,37.55,n/a,0,0,37.55,37.55,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $12.44 (25%)
08-07-2013,32,Amazon,10944873,B003SMJCE2,US Traveler Rio Two Piece Expandable Carry-On Luggage Set,38.93,n/a,0,0,38.93,38.93,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $11.06 (22%)
08-07-2013,32,Amazon,10999401,B001FDR9P0,Travelers Choice Freedom 3 Piece Lightweight Hard-Shell Spinning Rolling Luggage Set,149.73,n/a,0,0,149.73,149.73,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $350.26 (70%)
08-07-2013,32,Amazon,10999408,B001FDJDHC,Travelers Choice Freedom 3 Piece Lightweight Hard-Shell Spinning Rolling Luggage Set,132.19,n/a,0,0,132.19,132.19,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $367.80 (74%)
08-07-2013,32,Amazon,11064856,B001JRIISY,Rockland Luggage Four-Piece Luggage Set,90.32,n/a,0,0,90.32,90.32,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $149.67 (62%)
08-07-2013,32,Amazon,11064857,B001JRNP2I,Rockland Luggage Four-Piece Luggage Set,103.99,n/a,0,0,103.99,103.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $136.00 (57%)
08-07-2013,32,Amazon,11209475,B001FWXFP4,Taylor 8120 Digital Luggage Scale,17.79,n/a,4.98,0,17.79,17.79,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $2.20 (11%)
08-07-2013,32,Amazon,11217768,B00004Z6UN,Sumdex DigiPod Neoprene Computer Sleeve - 17,28.45,n/a,0,0,28.45,28.45,n/a,Yes,& FREE Shipping.,You Save: $26.50 (48%)
08-07-2013,32,Amazon,11217770,B000R0TNZ6,Sumdex Professional Camera / Camcorder Case,69.95,n/a,0,0,0,69.95,n/a,Yes,& FREE Shipping.,n/a
08-07-2013,32,Amazon,11261174,B002B4K5SK,"Rockland Luggage Rolling 22"" Duffle Bag",30.23,n/a,0,0,30.23,30.23,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $38.77 (56%)
08-07-2013,32,Amazon,11261176,B002B4RNPI,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
08-07-2013,32,Amazon,11261184,B002B4MBUK,"Rockland Luggage Rolling 22"" Duffle Bag",28.38,n/a,0,0,28.38,28.38,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.62 (59%)
08-07-2013,32,Amazon,11261186,B003XIL34S,Rockland Luggage Luca Vergani 2 Piece Cosmetic Set,30.59,n/a,0,0,30.59,30.59,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $44.41 (59%)
08-07-2013,32,Amazon,11261188,B002B4IQ54,Rockland Luggage Four-Piece Luggage Set,100.96,n/a,0,0,100.96,100.96,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $139.03 (58%)
08-07-2013,32,Amazon,11261189,B002B4RO8O,Rockland Luggage 19 Inch Tote Bag,22.99,n/a,4.98,0,22.99,22.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $7.01 (23%)
08-07-2013,32,Amazon,11261190,B002B4K6FC,Rockland Luggage Luca Vergani 2 Piece Cosmetic Set,75,n/a,0,0,0,75,n/a,Yes,n/a,n/a
08-07-2013,32,Amazon,11261192,B002B4IQBS,Rockland Luggage Four-Piece Luggage Set,94.47,n/a,0,0,94.47,94.47,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $145.52 (61%)
08-07-2013,32,Amazon,11261194,B002B4IQEK,Rockland Luggage Luca Vergani 2 Piece Cosmetic Set,29.99,n/a,0,0,29.99,29.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $45.01 (60%)
08-07-2013,32,Amazon,11261195,B002B4O70W,Rockland Luggage Four-Piece Luggage Set,99.99,n/a,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.00 (58%)
08-07-2013,32,Amazon,11262103,B001DIZFT4,Siamod Manarola Collection Amore Duffel Bag,192.55,n/a,0,0,192.55,192.55,n/a,Yes,& FREE Shipping.,You Save: $2.44 (1%)
08-07-2013,32,Amazon,11262181,B001DIZG84,Siamod Vernazza Collection Carugetto Wheeled Laptop Case,235.99,n/a,0,0,235.99,235.99,n/a,Yes,& FREE Shipping.,You Save: $349.01 (60%)
08-07-2013,32,Amazon,11262189,B001DJ39FU,Siamod Vernazza Collection Carugetto Wheeled Laptop Case,238.02,n/a,0,0,238.02,238.02,n/a,Yes,& FREE Shipping.,You Save: $346.98 (59%)
08-07-2013,32,Amazon,11262207,B0028R33WU,McKleinUSA WEST TOWN 15705 Black Fly-Through Checkpoint-Friendly 17 Detachable-Wheeled Laptop Case,187.49,n/a,0,0,187.49,187.49,"Checkpoint-Friendly 17-Inch Laptop Case, Detachable, Wheeled",Yes,& FREE Shipping.,You Save: $122.51 (40%)
08-07-2013,32,Amazon,11262212,B001DIXV9A,Siamod Vernazza Collection Pastenello Vertical Wheeled Laptop Case,218.28,n/a,0,0,218.28,218.28,n/a,Yes,& FREE Shipping.,You Save: $321.72 (60%)
08-07-2013,32,Amazon,11262220,B001DJ4R4M,Siamod Vernazza Collection San Francesco Leather Messenger Bag,138.74,n/a,0,0,138.74,138.74,n/a,Yes,& FREE Shipping.,You Save: $191.26 (58%)
08-07-2013,32,Amazon,11262223,B001DIXUVE,Siamod Manarola Collection Signorini Double Compartment Laptop Case,178.47,n/a,0,0,178.47,178.47,n/a,Yes,& FREE Shipping.,You Save: $6.52 (4%)
08-07-2013,32,Amazon,11262226,B001DJ4R4C,Siamod Vernazza Collection Pastenello Vertical Wheeled Laptop Case,222.43,n/a,0,0,222.43,222.43,n/a,Yes,& FREE Shipping.,You Save: $317.57 (59%)
08-07-2013,32,Amazon,11262232,B001DJ39E6,Women's Siamod? Settembre Medium Leather Laptop Brief,120.79,n/a,0,0,120.79,120.79,n/a,Yes,& FREE Shipping.,You Save: $164.21 (58%)
08-07-2013,32,Amazon,11281815,B002AKKGE8,Sumdex Aircube Thermoplastic Urethane and Neoprene Notebook Sleeve for up to 17-Inch Notebook Computer (Black),29.26,n/a,0,0,0,29.26,"New AirCube sleeve for notetbook computers up to 17"" screensize. TPU (Thermaplastic Urethane) molded technology air cell and neoprene protection for notetbook computers. Easy view ""Check-Quick"" checkpoint ready design for fast security clearance in airports and buildings",Yes,n/a,n/a
08-07-2013,32,Amazon,11285203,B0012EFDDM,NCAA Mississippi State Bulldogs Team Backpack,42.66,n/a,0,0,42.66,42.66,n/a,Yes,& FREE Shipping.,You Save: $7.29 (15%)
08-07-2013,32,Amazon,11285524,B0012EFCO2,NCAA Arizona State Sun Devils Team Backpack,35.86,n/a,0,0,0,35.86,"Take your pride to college or wherever you go! Main compartment provides ample storage for books in addition to a padded area that will hold up to a 17-Inch laptop. Pockets for MP3 player, keys, water bottles, pens, etc.",Yes,& FREE Shipping.,n/a
08-07-2013,32,Amazon,11285543,B0012E8KCS,NCAA Michigan Wolverines Team Backpack,39.01,n/a,0,0,0,39.01,n/a,Yes,& FREE Shipping.,n/a
08-07-2013,32,Amazon,11285545,B0012EFDEG,NCAA Nebraska Cornhuskers Team Backpack,31.49,n/a,0,0,0,31.49,"Take your pride to college or wherever you go! Main compartment provides ample storage for books in addition to a padded area that will hold up to a 17-Inch laptop. Pockets for MP3 player, keys, water bottles, pens, etc.",Yes,& FREE Shipping.,n/a
08-07-2013,32,Amazon,11285622,B002DYZ2W2,NCAA Memphis Tigers Fashion Tote,17.95,n/a,5.28,0,17.95,17.95,"Functional and stylish, this universal tote is made of 100-Percent cotton and measures 19-Inch x 14-Inch. It is reversible with logos inside and out. Primary team color with a single primary team logo on one side and the secondary team color with repeating logo design on the other side.",Yes,& FREE Shipping on orders over $25.,You Save: $2.00 (10%)
08-07-2013,32,Amazon,11285635,B002DZ097Y,NCAA Florida Gators Fashion Tote,18.43,n/a,5.22,0,18.43,18.43,"Functional and stylish, this universal tote is made of 100-Percent cotton and measures 19-Inch x 14-Inch. It is reversible with logos inside and out. Primary team color with a single primary team logo on one side and the secondary team color with repeating logo design on the other side.",Yes,& FREE Shipping on orders over $25.,You Save: $1.52 (8%)
08-07-2013,32,Amazon,11285641,B002DZ896W,NCAA Wake Forest Demon Deacons Fashion Tote,19.95,n/a,5.34,0,0,19.95,"Functional and stylish, this universal tote is made of 100-Percent cotton and measures 19-Inch x 14-Inch. It is reversible with logos inside and out. Primary team color with a single primary team logo on one side and the secondary team color with repeating logo design on the other side.",Yes,& FREE Shipping on orders over $25.,n/a
08-07-2013,32,Amazon,11457886,B002ONBSXY,Leatherbay Women's Croc-Embossed Accordion Wallet,57.17,n/a,0,0,57.17,57.17,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $27.78 (33%)
08-07-2013,32,Amazon,11457889,B002ONBSRA,Leatherbay Tri Fold Leather Wallet,42.77,n/a,0,0,42.77,42.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $17.18 (29%)
08-07-2013,32,Amazon,11457891,B001J9Q3QQ,Leatherbay Laptop Leather Backpack,209.51,n/a,0,0,209.51,209.51,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $120.44 (37%)
08-07-2013,32,Amazon,11457892,B001I3P75G,Leatherbay Leather Backpack with Pockets,184.4,n/a,0,0,184.4,184.4,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $110.55 (37%)
08-07-2013,32,Amazon,11457894,B001I3N9GA,Leatherbay Leather Mini Backpack,93.18,n/a,0,0,93.18,93.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $51.77 (36%)
08-07-2013,32,Amazon,11457902,B001I3JIQA,Leatherbay Leather Mini Backpack,93.18,n/a,0,0,93.18,93.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $51.77 (36%)
08-07-2013,32,Amazon,11457905,B002ONBRHG,Leatherbay Urban Hipster Messenger Bag,80.62,n/a,0,0,80.62,80.62,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $19.33 (19%)
08-07-2013,32,Amazon,11457908,B002ONBRIA,Leatherbay Downtown Messenger Bag,66.77,n/a,0,0,66.77,66.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $33.18 (33%)
08-07-2013,32,Amazon,11457912,B002ONBRFI,Leatherbay World Traveller Cabin Bag,204.81,n/a,0,0,204.81,204.81,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $125.14 (38%)
08-07-2013,32,Amazon,11457966,B002ONBT0G,Leatherbay Classic Bi-Fold Wallet,28.99,n/a,0,0,28.99,28.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $10.96 (27%)
08-07-2013,32,Amazon,11457967,B001PE3HKK,Leatherbay Shopping Leather Tote,96.78,n/a,0,0,96.78,96.78,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $53.17 (35%)
08-07-2013,32,Amazon,11457969,B002ONBSP2,Leatherbay Double Fold Leather Wallet,32.72,n/a,0,0,32.72,32.72,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $17.23 (34%)
08-07-2013,32,Amazon,11458033,B002L1L46A,Leatherbay Flip Top Wallet,28.45,n/a,0,0,28.45,28.45,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.50 (5%)
08-07-2013,32,Amazon,11458126,B001I3R858,Leatherbay Leather Mini Backpack,93.18,n/a,0,0,93.18,93.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $51.77 (36%)
08-07-2013,32,Amazon,11458127,B002L1QWK8,Leatherbay Leatherbay Mini Globe Trotter Duffel Bag,126.79,n/a,0,0,126.79,126.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $73.16 (37%)
08-07-2013,32,Amazon,11458128,B001I3N9BK,Leatherbay Ladies Zip Leather Wallet,54.77,n/a,0,0,54.77,54.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $25.18 (31%)
08-07-2013,32,Amazon,11458131,B002KKTUQ8,Leatherbay Urban Messenger,84.78,n/a,0,0,84.78,84.78,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $45.17 (35%)
08-07-2013,32,Amazon,11458133,B001IR2DNQ,Leatherbay Leather Small Backpack,111.18,n/a,0,0,111.18,111.18,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $63.77 (36%)
08-07-2013,32,Amazon,11458134,B001I3P6Y8,Leatherbay London Leather Tote,77.59,n/a,0,0,77.59,77.59,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $72.36 (48%)
08-07-2013,32,Amazon,11458136,B002ONBRDU,Leatherbay Leather Backpack with Single Pocket,162.79,n/a,0,0,162.79,162.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $97.16 (37%)
08-07-2013,32,Amazon,11458137,B001I3P6XO,Leatherbay Oxford Tote,90.99,n/a,0,0,90.99,90.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $38.96 (30%)
08-07-2013,32,Amazon,11458138,B002ONBSYS,Leatherbay Women'S Flip Top Sleek Wallet,54.77,n/a,0,0,54.77,54.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $25.18 (31%)
08-07-2013,32,Amazon,11470750,B000GHGFX8,"McKlein USA Chicago Leather Wheeled 17"" Laptop Case",202.77,n/a,0,0,202.77,202.77,n/a,Yes,& FREE Shipping.,You Save: $132.23 (39%)
08-07-2013,32,Amazon,11470751,B002MXVEOO,"McKlein USA Sheridan Leather Wheeled 17"" Laptop Catalog Case",198.8,n/a,0,0,198.8,198.8,n/a,Yes,& FREE Shipping.,You Save: $121.20 (38%)
08-07-2013,32,Amazon,11470752,B002ABZ1RO,"McKlein USA Bucktown Leather 17"" Laptop Case",129.64,n/a,0,0,129.64,129.64,n/a,Yes,& FREE Shipping.,You Save: $85.36 (40%)
08-07-2013,32,Amazon,11470756,B002MXZJ5O,"McKlein USA West Loop Leather 17"" Laptop Case",140.43,n/a,0,0,140.43,140.43,n/a,Yes,& FREE Shipping.,You Save: $104.57 (43%)
08-07-2013,32,Amazon,11470965,B000GHGFXS,"McKlein USA Pearson Leather Expandable 15.4"" Laptop Briefcase",129.79,n/a,0,0,129.79,129.79,n/a,Yes,& FREE Shipping.,You Save: $75.21 (37%)
08-07-2013,32,Amazon,11721786,B0036URVGC,"McKlein USA W Series Willowbrook Leather Detachable Wheeled Women's 17"" Laptop",168.28,n/a,0,0,168.28,168.28,n/a,Yes,& FREE Shipping.,You Save: $106.72 (39%)
08-07-2013,32,Amazon,11721791,B000PCOBS0,McKlein USA W Series Winnetka Leather Women's Briefcase,114.78,n/a,0,0,114.78,114.78,n/a,Yes,& FREE Shipping.,You Save: $65.22 (36%)
08-07-2013,32,Amazon,11721794,B000PCOBRG,McKlein USA W Series Winnetka Leather Women's Briefcase,108.29,n/a,0,0,108.29,108.29,n/a,Yes,& FREE Shipping.,You Save: $71.71 (40%)
08-07-2013,32,Amazon,11721796,B000PCOBV2,"McKlein USA W Series Willowbrook Leather Detachable Wheeled Women's 17"" Laptop",159.71,n/a,0,0,159.71,159.71,n/a,Yes,& FREE Shipping.,You Save: $115.29 (42%)
08-07-2013,32,Amazon,11721797,B000PCOBSA,McKlein USA W Series Winnetka Leather Women's Briefcase,107.95,n/a,0,0,107.95,107.95,n/a,Yes,& FREE Shipping.,You Save: $72.05 (40%)
08-07-2013,32,Amazon,11721798,B000NRTCCM,"McKlein USA W Series Willowbrook Leather Detachable Wheeled Women's 17"" Laptop",145.01,n/a,0,0,145.01,145.01,n/a,Yes,& FREE Shipping.,You Save: $129.99 (47%)
08-07-2013,32,Amazon,11721802,B000NRTCEA,"McKlein USA W Series Willowbrook Leather Detachable Wheeled Women's 17"" Laptop",171.5,n/a,0,0,171.5,171.5,n/a,Yes,& FREE Shipping.,You Save: $103.50 (38%)
08-07-2013,32,Amazon,11721804,B002QFXDN8,McKleinUSA ROOSEVELT 74555 Black 17 Detachable-Wheeled Laptop Case,154.58,n/a,0,0,154.58,154.58,"Exclusive to McKleinUSA! Patented 2-in-1 Detachable Wheel and Handle System Front zipper pocket for small miscellaneous items Front organizer pocket for media devices, cell phone, business cards, key holder and pens Front compartment duals as an easy overnighter or an electronic device storage space Middle compartment provides room for document needs and includes a detachable laptop briefcase Back compartment padded to protect laptops up to 17 in size Dual Laptop Protection System uses a high-tech ABS honeycomb frame to protect laptop from exterior impact and a 10mm high-density foam to help absorb shock and prevent moisture intake Smart Attachment Strap and Smart Zipper Attachment allows transport on extended handles of other rolling cases and luggage Bonus! Protective Weatherproof Cover Advanced, non-slip, shock absorbing neoprene Comfort Flex Shoulder Strap stretches for comfort, alleviating body strain",Yes,& FREE Shipping.,You Save: $115.42 (43%)
08-07-2013,32,Amazon,11744104,B0019M7WCW,Wenger SwissGear SA9998 Laptop Backpack,57.9,n/a,0,0,57.9,57.9,n/a,Yes,& FREE Shipping.,You Save: $111.10 (66%)
08-07-2013,32,Amazon,11744563,B002R29EVU,"Sumdex Fashion 16"" Laptop Tote",67.13,n/a,0,0,67.13,67.13,n/a,Yes,& FREE Shipping.,You Save: $67.82 (50%)
08-07-2013,32,Amazon,11878083,B002UO8XJO,Rockland Luggage Celebrity 3 Piece Luggage Set,160,n/a,0,0,160,160,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $320.00 (67%)
08-07-2013,32,Amazon,11906638,B002VP6O9I,Travel Select Amsterdam Business Rolling Garment Bag,46.68,n/a,0,0,46.68,46.68,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $13.31 (22%)
08-07-2013,32,Amazon,11906983,B002VQ7VY4,Travelers Choice Siena 2-In-1 Hybrid Hard-Shell Carry-On Wheeled Garment Suitcase,63.77,n/a,0,0,63.77,63.77,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $136.22 (68%)
08-07-2013,32,Amazon,12025307,B002B0LQ50,Heys Luggage Ecase Exotic Bag,340,n/a,0,0,0,340,n/a,Yes,& FREE Shipping and Free Returns.,n/a
08-07-2013,32,Amazon,12026093,B002B0G5KQ,Heys Luggage Ecase Exotic Bag,340,n/a,0,0,0,340,n/a,Yes,& FREE Shipping and Free Returns.,n/a
08-07-2013,32,Amazon,12026270,B002B0G5BA,Heys Luggage Ecase Exotic Bag,340,n/a,0,0,0,340,n/a,Yes,& FREE Shipping and Free Returns.,n/a
08-07-2013,32,Amazon,12026274,B00280Z960,Heys Luggage Ecase Exotic Bag,340,n/a,0,0,0,340,n/a,Yes,& FREE Shipping and Free Returns.,n/a
08-07-2013,32,Amazon,12026278,B0028119AE,Heys Luggage Ecase Exotic Bag,340,n/a,0,0,0,340,n/a,Yes,& FREE Shipping and Free Returns.,n/a
08-07-2013,32,Amazon,12046473,B002XKS19C,US Traveler New Yorker 4 Piece Luggage Set Expandable,99.99,n/a,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $100.00 (50%)
08-07-2013,32,Amazon,12046478,B000QPD7QI,US Traveler Rio Two Piece Expandable Carry-On Luggage Set,38.37,n/a,0,0,38.37,38.37,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $11.62 (23%)
08-07-2013,32,Amazon,12046481,B002XKU0KK,US Traveler New Yorker 4 Piece Luggage Set Expandable,99.99,n/a,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $100.00 (50%)
08-07-2013,32,Amazon,12046484,B002XKU0MS,US Traveler New Yorker 4 Piece Luggage Set Expandable,99.99,n/a,0,0,99.99,99.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $100.00 (50%)
08-07-2013,32,Amazon,12193963,B00363RSUI,Rockland Luggage Four-Piece Luggage Set,99,n/a,0,0,99,99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $140.99 (59%)
08-07-2013,32,Amazon,12193964,B000SRL6TY,"Rockland Luggage Rolling 22"" Duffle Bag",28.79,n/a,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.21 (58%)
08-07-2013,32,Amazon,12193965,B00363TU54,Rockland Luggage Four-Piece Luggage Set,92.99,n/a,0,0,92.99,92.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $147.00 (61%)
08-07-2013,32,Amazon,12193967,B00363WXIA,"Rockland Luggage Rolling 22"" Duffle Bag",26.57,n/a,0,0,26.57,26.57,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $42.43 (61%)
08-07-2013,32,Amazon,12193968,B00363TU5E,"Rockland Luggage Rolling 22"" Duffle Bag",30.23,n/a,0,0,30.23,30.23,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $38.77 (56%)
08-07-2013,32,Amazon,12193970,B00363V3K4,Rockland Luggage Four-Piece Luggage Set,100.96,n/a,0,0,100.96,100.96,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $139.03 (58%)
08-07-2013,32,Amazon,12250011,B002U5CVC8,Sumdex DSLR Camera/Notebook Backpack,59.72,n/a,0,0,59.72,59.72,n/a,Yes,& FREE Shipping.,You Save: $40.23 (40%)
