kohl_product_id,kohl_product_name,kohl_Product_description,kohl_Regular_price,kohl_Shipping,kohl_markdown_price,kohl_final_price,kohl_additional_info,kohl_price_promo,kohl_Availability,Extraction_Date,TCIN,kohl_disc_perc,week_nmb,amazon_product_id,amazon_product_name,amazon_Product_description,amazon_Regular_price,amazon_Shipping,amazon_markdown_price,amazon_final_price,amazon_additional_info,amazon_price_promo,amazon_Availability,amazon_disc_perc,target_product_id,target_product_name,target_Product_description,target_Regular_price,target_Shipping,target_markdown_price,target_final_price,target_additional_info,target_price_promo,target_Availability,target_disc_perc,kohl_pdt_desc_length,price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_diff_amazon_reg_pr,Price_diff_target_reg_pr,Price_rat_amazon_final_pr,Price_rat_target_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Availability_flag,firstdate,lastdate,Recency_week,Recency_Month,TCIN_var,max_tcin_price,min_tcin_price,Gross_sales,Net_Sales
1299176,Rockland Polka-Dot Wheeled Backpack,Roll down the road with this Rockland wheeled backpack. It has the organization to get you and your essentials anywhere in style. Shop Kohls.com for other Rockland backpacks to find your favorite color.,79.99,0,39.99,39.99,n/a,n/a,No,04/22/2013,13726102,0.5000625078,21,B005FKVEN2,Rockland Luggage 17 Inch Rolling Backpack,n/a,26.99,0,26.99,26.99,& FREE Shipping and Free Returns.,You Save: $53.01 (66%),Yes,0,13726102,Rockland Black Dot Rolling Backpack,"Organize and transport your essentials in style with this black and white polka-dot rolling backpack. This durable polyester bag features side pockets, a roomy organizer pocket and a zip closure. A padded shoulder strap offers comfort and versatility.",26.99,0,0,26.99,n/a,n/a,No,0,202,13,13,53,53,1.481659874,1.481659874,2.9636902557,2.9636902557,0,04/22/2013,09/02/2013,35,3,1,39.99,39.99,0,0
1309635,Rockland Polo Equipment 4-pc. Expandable Wheeled Luggage Set,"This Rockland Polo Equipment luggage set gives you everything you need. With three uprights and a carry-on, you'll be prepared for any trip. Shop our full selection of luggage at Kohls.com. In orange.",319.99,0,207.99,207.99,n/a,n/a,No,04/22/2013,12404053,0.3500109378,21,B005UZHM5Q,Rockland Luggage Polo Equipment 4 Piece Luggage Set,n/a,149,0,149,149,& FREE Shipping and Free Returns.,You Save: $296.00 (67%),Yes,0,12404053,Rockland 4 pc Luggage Set - Red,n/a,149,0,0,149,n/a,n/a,No,0,200,58.99,58.99,170.99,170.99,1.3959060403,1.3959060403,2.1475838926,2.1475838926,0,04/22/2013,08/12/2013,35,4,2,207.99,207.99,0,0
1309723,Rockland Skull Wheeled Duffel Bag,"Hit the airport in style with this Rockland wheeled duffel bag. The skull graphics create an urban vibe, while the in-line skate wheels will help you zip through any terminal in no time. Find more luggage on Kohls.com. In pink/black/multi.",69.99,0,41.99,41.99,n/a,n/a,Yes,04/22/2013,12193967,0.400057151,21,B00363WXIA,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,26.57,0,26.57,26.57,& FREE Shipping and Free Returns.,You Save: $42.43 (61%),Yes,0,12193967,Rockland Rolling Duffle Bag - Purple,n/a,29.99,0,0,29.99,n/a,n/a,Yes,0,239,15.42,12,43.42,40,1.5803537825,1.4001333778,2.6341738803,2.333777926,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,0,0
1309665,Rockland Wheeled Duffel Bag,"Turn to Rockland for all your travel needs. This wheeled duffel is designed to match your on-the-go lifestyle. Whether you're headed to a meeting or a weekend getaway, be sure this duffel bag travels along. Shop our full selection of luggage at Kohls.com.",69.99,0,41.99,41.99,n/a,n/a,Yes,04/22/2013,11261182,0.400057151,21,B004HKY8KC,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,29,0,29,29,& FREE Shipping and Free Returns.,You Save: $40.00 (58%),Yes,0,11261182,Rockland Turquoise Rolling Duffle Bag - 22,n/a,29.99,0,0,29.99,n/a,n/a,Yes,0,255,12.99,12,40.99,40,1.4479310345,1.4001333778,2.4134482759,2.333777926,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,4,4
1309857,Rockland Zebra Duffel Bag,Luggage that lasts and elevates your style at the same time. You'll look fantastic with this Rockland duffel bag in tow. Shop our full selection of luggage at Kohls.com.,29.99,0,23.99,23.99,n/a,n/a,Yes,04/22/2013,13847647,0.2000666889,21,B005H5DGVS,Rockland Luggage 19 Inch Tote Bag,n/a,16.99,4.98,16.99,16.99,& FREE Shipping and Free Returns.,You Save: $13.01 (43%),Yes,0,13847647,Rockland Zebra Black/Green/White Duffle Bag 19,"Practical and fashionable, this bag will keep all of your belongings safe as you go on your travels. The many pockets and compartments will help you to separate items as you see fit, and there are even zip compartments for you to store valuables.",16.99,0,0,16.99,n/a,n/a,Yes,0,169,7,7,13,13,1.412007063,1.412007063,1.7651559741,1.7651559741,1,04/22/2013,09/02/2013,35,3,1,23.99,23.99,2,2
1309668,Rockland Zebra Wheeled Duffel Bag,"Wild style. The zebra print on this Rockland duffel bag will make your fashion pop. Plus, the lightweight design will save you time at the airport. Shop our full selection of luggage at Kohls.com.",69.99,0,41.99,41.99,n/a,n/a,Yes,04/22/2013,11261174,0.400057151,21,B002B4K5SK,"Rockland Luggage Rolling 22"" Duffle Bag",n/a,29,0,29,29,& FREE Shipping and Free Returns.,You Save: $40.00 (58%),Yes,0,11261174,Rockland Yellow Zebra Rolling Duffle Bag - 22,n/a,29.99,0,0,29.99,n/a,n/a,Yes,0,196,12.99,12,40.99,40,1.4479310345,1.4001333778,2.4134482759,2.333777926,1,04/22/2013,09/02/2013,35,3,1,41.99,41.99,2,2
1286463,Solo Classic 15.6-in. Expandable Laptop Messenger Bag,"You'll feel like a VIP with this Solo messenger bag in tow. Pack your important papers, folders and laptop in style with this sharp bag. In black.",49.99,0,0,49.99,n/a,n/a,Yes,04/22/2013,14112231,0,21,B0009WH4OE,"SOLO Nylon 15.6"" Computer Messenger Bag",n/a,29.68,0,0,29.68,n/a,n/a,Yes,0,14112231,Solo Expandable Laptop Messenger - Black,n/a,39.99,0,0,39.99,n/a,n/a,Yes,0,146,20.31,10,20.31,10,1.6842991914,1.2500625156,1.6842991914,1.2500625156,1,04/22/2013,09/02/2013,35,3,1,49.99,49.99,0,0
1286465,Solo Classic 17-in. Laptop Messenger Bag,"You'll feel like a VIP with this Solo messenger bag in tow. Pack your important papers, folders and laptop in style with this sharp bag. In black.",59.99,0,0,59.99,n/a,n/a,Yes,04/22/2013,14112227,0,21,B0009WKMT8,"SOLO Classic Collection Laptop Messenger Bag, Holds Notebook Computer up to 17 Inches, Black, PT920-4","Nylon messenger bag with removable padded computer pocket to hold 17"" laptops. Organizer and accessory pockets under front flap. Full-length zippered pocket under flap and on back of bag. Large adjustable speed buckle secures front flap. Uniquely styled shoulder strap. Black.",35.27,0,35.27,35.27,& FREE Shipping.,You Save: $14.72 (29%),Yes,0,14112227,Solo Laptop Messenger Bag - Black,n/a,49.99,0,0,49.99,n/a,n/a,Yes,0,146,24.72,10,24.72,10,1.7008789339,1.200040008,1.7008789339,1.200040008,1,04/22/2013,09/02/2013,35,3,1,59.99,59.99,0,0
1286443,Solo Classic 17.3-in. Laptop Attache,Pure luxury. You'll love this Solo Classic laptop attache. Shop our full selection of luggage at Kohls.com. In black.,79.99,0,0,79.99,n/a,n/a,Yes,04/22/2013,14112228,0,21,B007E2M3EI,"SOLO Classic Collection Laptop Attache for 17.3-Inch Laptop with Velcro Tablet Strap, Black (CLA414-4)",n/a,45.71,0,45.71,45.71,& FREE Shipping.,You Save: $24.28 (35%),Yes,0,14112228,Solo Laptop Attache - Black,n/a,44.99,0,0,44.99,n/a,n/a,Yes,0,117,34.28,35,34.28,35,1.7499453074,1.7779506557,1.7499453074,1.7779506557,1,04/22/2013,06/10/2013,35,6,1,79.99,79.99,0,0
1286468,Solo Vector 17.3-in. Laptop Messenger Bag,"You'll feel like a VIP with this Solo messenger bag in tow. Pack your important papers, folders and laptop in style with this sharp bag. In black.",59.99,0,0,59.99,n/a,n/a,Yes,04/22/2013,14112232,0,21,B004GE67M6,SOLO Vector Collection Laptop Messenger Bag (VTR525-4/28),"Energy and edge in a look that complements your all around individual style. A growing segment of savvy young working professionals are craving it and you got it with Vector. The stay flat padded compartment holds laptops up to 17.3 inches or sits flat against the wall when not in use for added interior storage space. Plus, the large interior can hold books, files, and just about any other items you may need. A zippered organizer under the front flap holds keys, pens, business cards and other laptop accessories. Solo's ICtrl cord management keeps cords and/or USB cable wrapped and organized. A large zippered pocket on the front flap provides quick access for things you need in transit. Velcro and speed buckle closure keeps your belongings safe and secure. Plus, a headphone pocket on the front of the case stores your headphones when not in use. A back compartment with Velcro closure provides a location for documents and magazines. Mesh side pockets provide fast access to umbrella and ot",33.99,0,33.99,33.99,& FREE Shipping.,You Save: $16.00 (32%),Yes,0,14112232,Solo Laptop Messenger Bag - Black,n/a,33.99,0,0,33.99,n/a,n/a,Yes,0,146,26,26,26,26,1.764930862,1.764930862,1.764930862,1.764930862,1,04/22/2013,08/05/2013,35,4,1,59.99,59.99,0,0
c19319,Sumdex Aircube Laptop Sleeve,n/a,29.99,0,0,29.99,n/a,n/a,Yes,04/22/2013,11281815,0,21,B002AKKGE8,Sumdex Aircube Thermoplastic Urethane and Neoprene Notebook Sleeve for up to 17-Inch Notebook Computer (Black),"New AirCube sleeve for notetbook computers up to 17"" screensize. TPU (Thermaplastic Urethane) molded technology air cell and neoprene protection for notetbook computers. Easy view ""Check-Quick"" checkpoint ready design for fast security clearance in airports and buildings",25.38,0,0,25.38,n/a,n/a,Yes,0,11281815,"Sumdex AirCube PC Notebook Sleeve - 17"" - Black",n/a,21.29,0,0,21.29,n/a,n/a,No,0,3,4.61,8.7,4.61,8.7,1.1816390859,1.4086425552,1.1816390859,1.4086425552,1,04/22/2013,09/02/2013,35,3,2,29.99,29.99,,
c19319,Sumdex Aircube? Laptop Sleeve,n/a,29.99,0,25.49,25.49,n/a,n/a,Yes,05/20/2013,11281815,0.1500500167,25,B002AKKGE8,Sumdex Aircube Thermoplastic Urethane and Neoprene Notebook Sleeve for up to 17-Inch Notebook Computer (Black),"New AirCube sleeve for notetbook computers up to 17"" screensize. TPU (Thermaplastic Urethane) molded technology air cell and neoprene protection for notetbook computers. Easy view ""Check-Quick"" checkpoint ready design for fast security clearance in airports and buildings",31.96,0,0,31.96,n/a,n/a,Yes,0,11281815,"Sumdex AirCube PC Notebook Sleeve - 17"" - Black",n/a,25.49,0,0,25.49,n/a,n/a,No,0,3,-6.47,0,-1.97,4.5,0.7975594493,1,0.9383604506,1.1765398195,1,04/22/2013,09/02/2013,35,3,2,25.49,25.49,,
c19319,Sumdex AircubeLaptop Sleeve,Contemporary commuter. Showcase your modern taste with this Sumdex Aircube laptop sleeve.,29.99,0,25.49,25.49,n/a,n/a,Yes,08/19/2013,11281815,0.1500500167,38,B002AKKGE8,Sumdex AirCube Thermaplastic Urethane and Neoprene Notebook Sleeve for up to 15.4-Inch Notebook Computer (Black),"New AirCube sleeve for notebook computers up to 15.4"" screensize. TPU (Thermaplastic Urethane) molded technology air cell and neoprene protection for notebook computers. Easy view ""Check-Quick"" checkpoint ready design for fast security clearance in airports and buildings",20.73,5.34,20.73,20.73,& FREE Shipping on orders over $25.,You Save: $24.22 (54%),Yes,0,11281815,"Sumdex AirCube PC Notebook Sleeve - 17"" - Black",n/a,20.19,0,0,20.19,n/a,n/a,No,0,89,4.76,5.3,9.26,9.8,1.2296189098,1.2625061912,1.4466956102,1.4853888063,1,04/22/2013,09/02/2013,35,3,2,25.49,25.49,,
704638,Sumdex Business 17-in. Laptop Bag,Work all week with this Sumdex laptop bag.,59.99,0,56.99,56.99,n/a,n/a,Yes,07/01/2013,10660632,0.0500083347,31,,,,,,,,,,,,10660632,"Sumdex Business 17"" Laptop Tote Bag - Red",n/a,59.99,0,0,59.99,n/a,n/a,Yes,0,42,,-3,,0,,0.9499916653,,1,1,04/22/2013,09/02/2013,35,3,1,56.99,56.99,0,0
704638,Sumdex Business 17-in. Laptop Tote,"Work all week with this Sumdex laptop tote. This business bag combines fashion and function, making it the ideal tote for work or play.",59.99,0,0,59.99,n/a,n/a,Yes,04/29/2013,10660632,0,22,,,,,,,,,,,,10660632,"Sumdex Business 17"" Laptop Tote Bag - Red",n/a,39.99,0,0,39.99,n/a,n/a,Yes,0,135,,20,,20,,1.5001250313,,1.5001250313,1,04/22/2013,09/02/2013,35,3,1,59.99,59.99,0,0
c19318,Sumdex Digipod Laptop Sleeve,n/a,27.99,0,0,27.99,n/a,n/a,Yes,04/22/2013,11217763,0,21,,,,,,,,,,,,11217763,Sumdex Digipod Computer Note Book Case - Black/ Red,n/a,34.99,0,0,34.99,n/a,n/a,Yes,0,3,,-7,,-7,,0.7999428408,,0.7999428408,1,04/22/2013,09/02/2013,35,3,1,27.99,27.99,,
704498,Sumdex Impulse Full Speed Rain Bumper 15.6-in. Laptop Backpack,Go full speed ahead with this Sumdex laptop backpack.,59.99,0,56.99,56.99,n/a,n/a,Yes,08/05/2013,12132165,0.0500083347,36,,,,,,,,,,,,12132165,Sumdex Full Speed Rain Bumper Black Backpack 15.6,"If you need a tough canvas backpack that looks great, the Sumdex Full Speed Rain Bumper Black Backpack is what you need. With plenty of zip and mesh pockets, theres a space for all of your small items. It even has an organizer pocket, and pockets for your cell phone and laptop, so its perfect for carrying everything you need for work or school.",40.39,0,0,40.39,n/a,n/a,Yes,0,53,,16.6,,19.6,,1.41099282,,1.4852686308,1,08/05/2013,09/02/2013,20,3,1,56.99,56.99,0,0
707500,Sumdex NeoMetro Link 13-in. MacBook Pro Briefcase,"You name it, this Sumdex MacBook Pro briefcase can carry it.",59.99,0,0,59.99,n/a,n/a,Yes,08/05/2013,12937456,0,36,B003LPQNQG,"Sumdex NeoMetro Link Brief for 13"" MacBook",n/a,26.38,0,26.38,26.38,& FREE Shipping.,You Save: $48.57 (65%),Yes,0,12937456,Sumdex NON-133TP Neo Metro Link 13 Inch Slim Brief (Red),n/a,59.99,0,0,59.99,n/a,n/a,Yes,0,60,33.61,0,33.61,0,2.2740712661,1,2.2740712661,1,1,08/05/2013,09/02/2013,20,3,1,59.99,59.99,0,0
707522,Sumdex NeoMetro Link 15-in. Laptop Laptop Briefcase,"You name it, this Sumdex MacBook Pro briefcase can carry it. This bag will hold everything from your notebook computer to your phone. Get up and go wi",59.99,0,0,59.99,n/a,n/a,Yes,03/25/2013,12937444,0,17,B003LQ1YMS,"Sumdex NeoMetro Link Brief for 15"" MacBook Pro",n/a,37.59,0,37.59,37.59,& FREE Shipping.,You Save: $37.36 (50%),Yes,0,12937444,Sumdex Black NeoMetro Link MacBook Brief-15,n/a,37.59,0,0,37.59,n/a,n/a,Yes,0,150,22.4,22.4,22.4,22.4,1.5959031657,1.5959031657,1.5959031657,1.5959031657,1,03/25/2013,09/02/2013,39,3,1,59.99,59.99,0,0
607177,Sumdex Passage Expandable Laptop Briefcase,Store more than ever before in this Sumdex Passage expandable laptop briefcase. In black.,49.99,0,0,49.99,n/a,n/a,Yes,08/05/2013,10660603,0,36,,,,,,,,,,,,10660603,Sumdex Large Expandable 17.3 Computer Briefcase - Black,The Sumdex 17.3 computer briefcase has a water-resistant polyester shell and liner. The bag's handle and shoulder strap provide a comfy carry. The laptop briefcase is expandable and easily accommodates extra laptop accessories. Its zip closures keep your valuable contents safe.,49.99,0,42.49,42.49,n/a,Save $7.50 (15%),Yes,0.150030006,89,,7.5,,0,,1.1765121205,,1,1,08/05/2013,09/02/2013,20,3,1,49.99,49.99,,
607177,Sumdex PassageExpandable Laptop Briefcase,Store more than ever before in this Sumdex Passage expandable laptop briefcase. In black.,49.99,0,42.49,42.49,n/a,n/a,Yes,08/19/2013,10660603,0.150030006,38,,,,,,,,,,,,10660603,Sumdex Large Expandable 17.3 Computer Briefcase - Black,The Sumdex 17.3 computer briefcase has a water-resistant polyester shell and liner. The bag's handle and shoulder strap provide a comfy carry. The laptop briefcase is expandable and easily accommodates extra laptop accessories. Its zip closures keep your valuable contents safe.,49.99,0,0,49.99,n/a,n/a,Yes,0,89,,-7.5,,0,,0.849969994,,1,1,08/05/2013,09/02/2013,20,3,1,42.49,42.49,,
607532,Sumdex She Rules Fashion Laptop Tote,Showcase your style with this Sumdex She Rules laptop tote.,99.99,0,0,99.99,n/a,n/a,Yes,04/22/2013,11744563,0,21,B002R29EVU,"Sumdex Fashion 16"" Laptop Tote",n/a,134.95,0,0,134.95,& FREE Shipping.,n/a,Yes,0,11744563,Sumdex She Rules Fashion Tote - Black (16?),n/a,89.99,0,0,89.99,n/a,n/a,No,0,59,-34.96,10,-34.96,10,0.7409410893,1.1111234582,0.7409410893,1.1111234582,1,04/22/2013,09/02/2013,35,3,1,99.99,99.99,,
607532,Sumdex She Rules? Fashion Laptop Tote,Showcase your style with this Sumdex She Rules laptop tote.,99.99,0,84.99,84.99,n/a,n/a,Yes,07/15/2013,11744563,0.1500150015,33,B002R29EVU,"Sumdex Fashion 16"" Laptop Tote",n/a,65.45,0,65.45,65.45,& FREE Shipping.,You Save: $69.50 (52%),Yes,0,11744563,Sumdex She Rules Fashion Tote - Black (16?),n/a,67.99,0,0,67.99,n/a,n/a,No,0,59,19.54,17,34.54,32,1.2985485103,1.2500367701,1.5277310924,1.4706574496,1,04/22/2013,09/02/2013,35,3,1,84.99,84.99,,
607532,Sumdex She Rules?Fashion Laptop Tote,Showcase your style with this Sumdex She Rules laptop tote.,99.99,0,0,99.99,n/a,n/a,Yes,08/05/2013,11744563,0,36,B002R29EVU,"Sumdex Fashion 16"" Laptop Tote",n/a,50.83,0,50.83,50.83,& FREE Shipping.,You Save: $84.12 (62%),Yes,0,11744563,Sumdex She Rules Fashion Tote - Black (16?),n/a,60.99,0,0,60.99,n/a,n/a,No,0,59,49.16,39,49.16,39,1.9671453866,1.63944909,1.9671453866,1.63944909,1,04/22/2013,09/02/2013,35,3,1,99.99,99.99,,
607532,Sumdex She RulesFashion Laptop Tote,Showcase your style with this Sumdex She Rules laptop tote.,99.99,0,84.99,84.99,n/a,n/a,Yes,08/19/2013,11744563,0.1500150015,38,B002R29EVU,"Sumdex Fashion 16"" Laptop Tote",n/a,64.77,0,64.77,64.77,& FREE Shipping.,You Save: $70.18 (52%),Yes,0,11744563,Sumdex She Rules Fashion Tote - Black (16?),n/a,50.99,0,0,50.99,n/a,n/a,No,0,59,20.22,34,35.22,49,1.3121815655,1.6667974113,1.543770264,1.9609727398,1,04/22/2013,09/02/2013,35,3,1,84.99,84.99,,
c19319,Sumdex&reg; Aircube&trade; Laptop Sleeve,n/a,29.99,0,0,29.99,n/a,n/a,Yes,05/27/2013,11281815,0,26,B002AKKGE8,Sumdex Aircube Thermoplastic Urethane and Neoprene Notebook Sleeve for up to 17-Inch Notebook Computer (Black),"New AirCube sleeve for notetbook computers up to 17"" screensize. TPU (Thermaplastic Urethane) molded technology air cell and neoprene protection for notetbook computers. Easy view ""Check-Quick"" checkpoint ready design for fast security clearance in airports and buildings",31.96,0,0,31.96,n/a,n/a,Yes,0,11281815,"Sumdex AirCube PC Notebook Sleeve - 17"" - Black",n/a,25.49,0,0,25.49,n/a,n/a,No,0,3,-1.97,4.5,-1.97,4.5,0.9383604506,1.1765398195,0.9383604506,1.1765398195,1,04/22/2013,09/02/2013,35,3,2,29.99,29.99,,
704638,Sumdex&reg; Business 17-in. Laptop Tote,"Work all week with this Sumdex laptop tote. This business bag combines fashion and function, making it the ideal tote for work or play.",59.99,0,0,59.99,n/a,n/a,Yes,04/22/2013,10660632,0,21,,,,,,,,,,,,10660632,"Sumdex Business 17"" Laptop Tote Bag - Red",n/a,39.99,0,0,39.99,n/a,n/a,Yes,0,135,,20,,20,,1.5001250313,,1.5001250313,1,04/22/2013,09/02/2013,35,3,1,59.99,59.99,1,1
c19318,Sumdex&reg; Digipod Laptop Sleeve,n/a,27.99,0,0,27.99,n/a,n/a,Yes,05/27/2013,11217763,0,26,,,,,,,,,,,,11217763,Sumdex Digipod Computer Note Book Case - Black/ Red,n/a,23.79,0,0,23.79,n/a,n/a,Yes,0,3,,4.2,,4.2,,1.1765447667,,1.1765447667,1,04/22/2013,09/02/2013,35,3,1,27.99,27.99,,
707522,Sumdex&reg; NeoMetro Link 15-in. Laptop Laptop Briefcase,"You name it, this Sumdex MacBook Pro briefcase can carry it. This bag will hold everything from your notebook computer to your phone. Get up and go with this bag.",59.99,0,0,59.99,n/a,n/a,Yes,06/10/2013,12937444,0,28,B003LQ1YMS,"Sumdex NeoMetro Link Brief for 15"" MacBook Pro",n/a,38.29,0,0,38.29,n/a,n/a,Yes,0,12937444,Sumdex Black NeoMetro Link MacBook Brief-15,n/a,37.59,0,0,37.59,n/a,n/a,Yes,0,162,21.7,22.4,21.7,22.4,1.5667276051,1.5959031657,1.5667276051,1.5959031657,1,03/25/2013,09/02/2013,39,3,1,59.99,59.99,0,0
1253597,T-Tech by Tumi 2-pc. Luggage Tag Set,"Claim your baggage with this T-Tech by Tumi luggage tag set. Make sure your luggage never goes missing with these tags. For more T-Tech by Tumi accessories, shop Kohls.com.",24.99,0,0,24.99,n/a,n/a,Yes,04/22/2013,14496844,0,21,B008LTJ35A,T-Tech by Tumi Luggage Tag,n/a,16,4.98,16,16,& FREE Shipping and Free Returns.,You Save: $4.00 (20%),Yes,0,14496844,T-TECH By TUMI Wooden Luggage Tag 2 Pack,n/a,20,0,0,20,n/a,n/a,No,0,172,8.99,4.99,8.99,4.99,1.561875,1.2495,1.561875,1.2495,1,04/22/2013,09/02/2013,35,3,1,24.99,24.99,0,0
1253603,T-Tech by Tumi Analog Luggage Scale,"You'll never over pack with this T-Tech by Tumi analog luggage scale. Be prepared with this travel accessory. For our full selection of T-Tech by Tumi accessories, shop at Kohls.com.",29.99,0,0,29.99,n/a,n/a,Yes,04/22/2013,14496907,0,21,B008LTJ3S2,T-Tech by Tumi Luggage Analog Luggage Scale,n/a,20,4.98,20,20,& FREE Shipping and Free Returns.,You Save: $5.00 (20%),Yes,0,14496907,T-TECH By TUMI Analog Luggage Scale - Grey,n/a,25,0,0,25,n/a,n/a,No,0,182,9.99,4.99,9.99,4.99,1.4995,1.1996,1.4995,1.1996,1,04/22/2013,09/02/2013,35,3,1,29.99,29.99,0,0
1253575,T-Tech by Tumi Cable Lock,"Protect your personal items with this T-Tech by Tumi cable lock. This lock works perfectly to protect your luggage while traveling. For more T-Tech by Tumi products, shop Kohls.com.",24.99,0,0,24.99,n/a,n/a,Yes,04/22/2013,14496917,0,21,B008LTJ2MO,T-Tech by Tumi Luggage Cable Lock,n/a,16,4.98,16,16,& FREE Shipping and Free Returns.,You Save: $4.00 (20%),Yes,0,14496917,T-TECH By TUMI Cable Lock - Silver,n/a,20,0,0,20,n/a,n/a,No,0,181,8.99,4.99,8.99,4.99,1.561875,1.2495,1.561875,1.2495,1,04/22/2013,09/02/2013,35,3,1,24.99,24.99,0,0
1253591,T-Tech by Tumi Convertible Undercover Stash,"Keep your personal items safe while you travel with this T-Tech by Tumi convertible, undercover stash. This accessory will allow you to travel without worry. For more T-Tech by Tumi accessories, shop Kohls.com.",39.99,0,0,39.99,n/a,n/a,Yes,04/22/2013,14496687,0,21,B008LTJ2NS,T-Tech by Tumi Luggage Convertible Undercover Stash,n/a,28,0,28,28,& FREE Shipping and Free Returns.,You Save: $7.00 (20%),Yes,0,14496687,T-TECH By TUMI Convertible Undercover Stash - Grey,n/a,35,0,0,35,n/a,n/a,No,0,210,11.99,4.99,11.99,4.99,1.4282142857,1.1425714286,1.4282142857,1.1425714286,1,04/22/2013,09/02/2013,35,3,1,39.99,39.99,4,4
1253569,T-Tech by Tumi Digital Flashlight Clock,"Light up your room with this T-Tech by Tumi digital clock. This clock will help you stay on schedule. For our full selection of T-Tech by Tumi clocks, shop Kohls.com.",34.99,0,0,34.99,n/a,n/a,Yes,04/22/2013,14496680,0,21,B008LTJ26K,T-Tech by Tumi Luggage Digital Flashlight Clock,n/a,24,4.98,24,24,& FREE Shipping and Free Returns.,You Save: $6.00 (20%),Yes,0,14496680,T-TECH By TUMI Digital Flashlight Clock - Grey,n/a,30,0,0,30,n/a,n/a,No,0,166,10.99,4.99,10.99,4.99,1.4579166667,1.1663333333,1.4579166667,1.1663333333,1,04/22/2013,09/02/2013,35,3,1,34.99,34.99,0,0
1253604,T-Tech by Tumi Digital Luggage Scale,"You'll never over pack with this T-Tech by Tumi digital luggage scale. Be prepared with this travel accessory. For our full selection of T-Tech by Tumi accessories, shop at Kohls.com.",34.99,0,0,34.99,n/a,n/a,Yes,04/22/2013,14496830,0,21,B008LTJ3QO,T-Tech by Tumi Luggage Digital Luggage Scale,n/a,24,4.98,24,24,& FREE Shipping and Free Returns.,You Save: $6.00 (20%),Yes,0,14496830,T-TECH By TUMI Digital Luggage Scale - Black,n/a,30,0,0,30,n/a,n/a,No,0,183,10.99,4.99,10.99,4.99,1.4579166667,1.1663333333,1.4579166667,1.1663333333,1,04/22/2013,09/02/2013,35,3,1,34.99,34.99,1,1
1253576,T-Tech by Tumi Double Cable Lock,Feel safe while you travel with this T-Tech by Tumi double cable lock. This lock is the perfect way to protect your belongings while you travel. Just add it to your zipper handle and you're ready to travel worry-free.,29.99,0,0,29.99,n/a,n/a,Yes,04/22/2013,14496886,0,21,B008LTJ2NI,T-Tech by Tumi Luggage Double Cable Lock,n/a,20,4.98,20,20,& FREE Shipping and Free Returns.,You Save: $5.00 (20%),Yes,0,14496886,T-TECH By TUMI Double Cable Lock - Silver,n/a,25,0,0,25,n/a,n/a,No,0,217,9.99,4.99,9.99,4.99,1.4995,1.1996,1.4995,1.1996,1,04/22/2013,09/02/2013,35,3,1,29.99,29.99,0,0
1253611,T-Tech by Tumi Fiber Neck Pillow,"Rest and relaxation. This T-Tech by Tumi neck pillow helps you do just that. For more T-Tech by Tumi products, shop Kohls.com.",32.99,0,0,32.99,n/a,n/a,Yes,04/22/2013,14496895,0,21,B008LTJ4P4,T-Tech by Tumi Luggage Neck Pillow,n/a,20,4.98,20,20,& FREE Shipping and Free Returns.,You Save: $5.00 (20%),Yes,0,14496895,T-TECH By Tumi Inflatable Neck Pillow - Black,n/a,25,0,0,25,n/a,n/a,No,0,126,12.99,7.99,12.99,7.99,1.6495,1.3196,1.6495,1.3196,1,04/22/2013,09/02/2013,35,3,2,32.99,32.99,0,0
1253607,T-Tech by Tumi Knit Eye Shade,"Sleep in the sky with this T-Tech by Tumi eye shade. You'll be able to rest no matter where you are with this eye shade. For our full selection of T-Tech by Tumi products, shop Kohls.com.",24.99,0,0,24.99,n/a,n/a,Yes,04/22/2013,14496841,0,21,B008GUHR6G,T-Tech by Tumi Luggage Eye Shade,n/a,16,4.98,16,16,& FREE Shipping and Free Returns.,You Save: $4.00 (20%),Yes,0,14496841,T-TECH By TUMI Eye Shade/Knit - Black,n/a,20,0,0,20,n/a,n/a,No,0,187,8.99,4.99,8.99,4.99,1.561875,1.2495,1.561875,1.2495,1,04/22/2013,09/02/2013,35,3,1,24.99,24.99,0,0
1253599,T-Tech by Tumi Large Packing Cube,"Stay organized with this T-Tech by Tumi packing cube. Traveling will be a breeze with this luggage accessory. For more T-Tech by Tumi accessories, shop Kohls.com.",34.99,0,0,34.99,n/a,n/a,Yes,04/22/2013,14496840,0,21,B008LTJ3PU,T-Tech by Tumi Luggage Packing Cube,n/a,24,4.98,24,24,& FREE Shipping and Free Returns.,You Save: $6.00 (20%),Yes,0,14496840,T-TECH By TUMI Packing Cube Large - Grey,n/a,30,0,0,30,n/a,n/a,No,0,162,10.99,4.99,10.99,4.99,1.4579166667,1.1663333333,1.4579166667,1.1663333333,1,04/22/2013,09/02/2013,35,3,1,34.99,34.99,0,0
