UgamID,Category_Path,Retailer,Division,Category,Department,Class,Subclass,Product_URL,Brand,Product_Name,Unique_Product_Identifier_Mainpdt,Unique_Product_Identifier_Variant,Final_Price_after_Discount,Extraction_Date,URL_of_the_Image,UGC,Notes,Alt_Tag
LGKI0162,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489585/mcklein-halsted-leather-laptop-case.jsp,McKlein,McKlein Halsted Leather Laptop Case,489585,T489585_Dark Brown,199.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489585_ALT2?&scl=3,n/a,n/a,n/a
LGKI0162,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489585/mcklein-halsted-leather-laptop-case.jsp,McKlein,McKlein Halsted Leather Laptop Case,489585,T489585_Brown,199.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489585_ALT2?&scl=3,n/a,n/a,n/a
LGKI0162,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489585/mcklein-halsted-leather-laptop-case.jsp,McKlein,McKlein Halsted Leather Laptop Case,489585,T489585_Brown,199.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489585_Brown?&scl=3,n/a,n/a,n/a
LGKI0162,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489585/mcklein-halsted-leather-laptop-case.jsp,McKlein,McKlein Halsted Leather Laptop Case,489585,T489585_Brown,199.99,2013-12-02 19:36,"http://media.kohls.com.edgesuite.net/is/image/kohls/489585""/><s n=""kohls/489585""/></f><f map=""0""><i n=""kohls/489585_ALT?&scl=3",n/a,n/a,n/a
LGKI0162,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489585/mcklein-halsted-leather-laptop-case.jsp,McKlein,McKlein Halsted Leather Laptop Case,489585,T489585_Brown,199.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489585_ALT3?&scl=3,n/a,n/a,n/a
LGKI0166,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489622/mcklein-pearson-expandable-briefcase.jsp,McKlein,McKlein Pearson Expandable Briefcase,489622,489622,214.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489622?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0164,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489605/mcklein-lasalle-wheeled-laptop-overnight-bag.jsp,McKlein,"McKlein Luggage, LaSalle Wheeled Laptop Overnight Bag",489605,489605,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489605?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0165,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489608/mcklein-lexington-briefcase.jsp,McKlein,McKlein Lexington Briefcase,489608,T489608_Dark Brown,199.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489608_ALT?&scl=3,n/a,n/a,n/a
LGKI0165,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489608/mcklein-lexington-briefcase.jsp,McKlein,McKlein Lexington Briefcase,489608,T489608_Dark Brown,199.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489608_ALT3?&scl=3,n/a,n/a,n/a
LGKI0165,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489608/mcklein-lexington-briefcase.jsp,McKlein,McKlein Lexington Briefcase,489608,T489608_Dark Brown,199.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489608_Dark_Brown?&scl=3,n/a,n/a,n/a
LGKI0165,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489608/mcklein-lexington-briefcase.jsp,McKlein,McKlein Lexington Briefcase,489608,T489608_Dark Brown,199.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489608_ALT2?&scl=3,n/a,n/a,n/a
LGKI0173,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-693639/wildkin-kaleidoscope-backpack-kids.jsp?searchTerm=693639,Wildkin,Wildkin Kaleidoscope Backpack - Kids,693639,693639,36.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/693639?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Brown,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_ALT6?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Brown,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_ALT4?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Brown,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_ALT5?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Brown,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_ALT2?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Brown,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_ALT3?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Brown,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_Brown?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Brown,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_ALT?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Black,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_ALT6?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Black,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_ALT5?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Black,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_ALT4?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Black,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_ALT3?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Black,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_Black?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Black,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_ALT?&scl=3,n/a,n/a,n/a
LGKI0163,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-489589/mcklein-damen-wheeled-leather-laptop-case.jsp,McKlein,McKlein Damen Wheeled Leather Laptop Case,489589,T489589_Black,309.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/489589_ALT2?&scl=3,n/a,n/a,n/a
LGKI0215,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-607177/sumdex-passage-expandable-laptop-briefcase.jsp?skuId=845524892610172&search=845524892610172&_requestid=3119799,Sumdex,Sumdex Passage Expandable Laptop Briefcase,607177,607177,49.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/607177?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0172,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-607532/sumdex-she-rules-fashion-laptop-tote.jsp,Sumdex,Sumdex She Rules Fashion Laptop Tote,607532,T607532_Pink,99.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/607532_ALT?&scl=3,n/a,n/a,n/a
LGKI0172,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-607532/sumdex-she-rules-fashion-laptop-tote.jsp,Sumdex,Sumdex She Rules Fashion Laptop Tote,607532,T607532_Pink,99.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/607532_Pink?&scl=3,n/a,n/a,n/a
LGKI0172,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-607532/sumdex-she-rules-fashion-laptop-tote.jsp,Sumdex,Sumdex She Rules Fashion Laptop Tote,607532,T607532_Pink,99.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/607532_ALT2?&scl=3,n/a,n/a,n/a
LGKI0214,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-597449/wildkin-horses-backpack-kids.jsp,Wildkin,Wildkin Horses Backpack - Kids,597449,597449,36.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/597449?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0216,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-704498/sumdex-impulse-full-speed-rain-bumper-156-in-laptop-backpack.jsp?skuId=845524892678847&search=845524892678847&_requestid=3103262,Sumdex,Sumdex Impulse Full Speed Rain Bumper 15.6-in. Laptop Backpack,704498,704498,59.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/704498?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0175,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-707522/sumdex-neometro-link-15-in-laptop-laptop-briefcase.jsp?searchTerm=707522,Sumdex,Sumdex NeoMetro Link 15-in. Laptop Laptop Briefcase,707522,T707522_Frost Gray,59.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/707522_ALT2?&scl=3,n/a,n/a,n/a
LGKI0175,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-707522/sumdex-neometro-link-15-in-laptop-laptop-briefcase.jsp?searchTerm=707522,Sumdex,Sumdex NeoMetro Link 15-in. Laptop Laptop Briefcase,707522,T707522_Frost Gray,59.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/707522_ALT?&scl=3,n/a,n/a,n/a
LGKI0175,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-707522/sumdex-neometro-link-15-in-laptop-laptop-briefcase.jsp?searchTerm=707522,Sumdex,Sumdex NeoMetro Link 15-in. Laptop Laptop Briefcase,707522,T707522_Frost Gray,59.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/707522_Frost_Gray?&scl=3,n/a,n/a,n/a
LGKI0175,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-707522/sumdex-neometro-link-15-in-laptop-laptop-briefcase.jsp?searchTerm=707522,Sumdex,Sumdex NeoMetro Link 15-in. Laptop Laptop Briefcase,707522,T707522_Black,59.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/707522_ALT2?&scl=3,n/a,n/a,n/a
LGKI0175,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-707522/sumdex-neometro-link-15-in-laptop-laptop-briefcase.jsp?searchTerm=707522,Sumdex,Sumdex NeoMetro Link 15-in. Laptop Laptop Briefcase,707522,T707522_Black,59.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/707522_ALT?&scl=3,n/a,n/a,n/a
LGKI0217,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-707500/sumdex-neometro-link-13-in-macbook-pro-briefcase.jsp?skuId=845524892679898&search=845524892679898&_requestid=3102906,Sumdex,Sumdex NeoMetro Link 13-in. MacBook Pro Briefcase,707500,T707500_Frost Gray,59.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/707500_ALT2?&scl=3,n/a,n/a,n/a
LGKI0217,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-707500/sumdex-neometro-link-13-in-macbook-pro-briefcase.jsp?skuId=845524892679898&search=845524892679898&_requestid=3102906,Sumdex,Sumdex NeoMetro Link 13-in. MacBook Pro Briefcase,707500,T707500_Frost Gray,59.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/707500_ALT?&scl=3,n/a,n/a,n/a
LGKI0175,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-707522/sumdex-neometro-link-15-in-laptop-laptop-briefcase.jsp?searchTerm=707522,Sumdex,Sumdex NeoMetro Link 15-in. Laptop Laptop Briefcase,707522,T707522_Black,59.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/707522_Black?&scl=3,n/a,n/a,n/a
LGKI0217,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-707500/sumdex-neometro-link-13-in-macbook-pro-briefcase.jsp?skuId=845524892679898&search=845524892679898&_requestid=3102906,Sumdex,Sumdex NeoMetro Link 13-in. MacBook Pro Briefcase,707500,T707500_Frost Gray,59.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/707500_Frost_Gray?&scl=3,n/a,n/a,n/a
LGKI0174,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-704638/sumdex-business-17-in-laptop-tote.jsp?searchTerm=Sumdex%20Business%2017%20Laptop%20Tote%20Bag,Sumdex,Sumdex Business 17-in. Laptop Bag,704638,T704638_Red,59.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/704638_Red?&scl=3,n/a,n/a,n/a
LGKI0226,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-867171/wildkin-lily-frogs-pack-n-snack-backpack-kids.jsp,Wildkin,Wildkin Lily Frogs Pack 'n Snack Backpack - Kids,867171,867171,25.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/867171?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0178,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-867183/wildkin-camo-kickstart-messenger-bag-kids.jsp?searchTerm=Wildkin%20Kickstart%20Messenger%20Bag%20-%20Camo,Wildkin,Wildkin Camo Kickstart Messenger Bag - Kids,867183,867183,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/867183?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0174,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-704638/sumdex-business-17-in-laptop-tote.jsp?searchTerm=Sumdex%20Business%2017%20Laptop%20Tote%20Bag,Sumdex,Sumdex Business 17-in. Laptop Bag,704638,T704638_Black,59.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/704638_Black?&scl=3,n/a,n/a,n/a
LGKI0224,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-867161/wildkin-olive-kids-butterfly-garden-pack-n-snack-backpack-kids.jsp,Wildkin,Wildkin Olive Kids Butterfly Garden Pack 'n Snack Backpack - Kids,867161,867161,25.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/867161?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0225,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-867162/wildkin-ladybug-pack-n-snack-backpack-kids.jsp,Wildkin,Wildkin Ladybug Pack 'n Snack Backpack - Kids,867162,867162,25.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/kohls/867162?wid=1000&hei=1000&op_sharpen=1,n/a,n/a,n/a
LGKI0180,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-c19319/sumdex-aircube-laptop-sleeve.jsp,Sumdex,Sumdex Aircube Laptop Sleeve,c19319,T607477_Pink,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/?&scl=3,n/a,n/a,n/a
LGKI0180,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-c19319/sumdex-aircube-laptop-sleeve.jsp,Sumdex,Sumdex Aircube Laptop Sleeve,c19319,T607477_Blue,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/?&scl=3,n/a,n/a,n/a
LGKI0179,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-c19318/sumdex-digipod-laptop-sleeve.jsp,Sumdex,Sumdex Digipod Laptop Sleeve,c19318,T607238_Blue,27.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/?&scl=3,n/a,n/a,n/a
LGKI0179,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-c19318/sumdex-digipod-laptop-sleeve.jsp,Sumdex,Sumdex Digipod Laptop Sleeve,c19318,T607238_Red,27.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/?&scl=3,n/a,n/a,n/a
LGKI0180,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-c19319/sumdex-aircube-laptop-sleeve.jsp,Sumdex,Sumdex Aircube Laptop Sleeve,c19319,T607477_Black,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/?&scl=3,n/a,n/a,n/a
LGKI0228,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-867198/wildkin-big-dots-kickstart-messenger-bag-kids.jsp?skuId=845524892792153&search=845524892792153&_requestid=3095544,Wildkin,Wildkin Big Dots Kickstart Messenger Bag - Kids,867198,T867198_Hot Pink,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/?&scl=3,n/a,n/a,n/a
LGKI0228,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-867198/wildkin-big-dots-kickstart-messenger-bag-kids.jsp?skuId=845524892792153&search=845524892792153&_requestid=3095544,Wildkin,Wildkin Big Dots Kickstart Messenger Bag - Kids,867198,T867198_Blue,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/?&scl=3,n/a,n/a,n/a
LGKI0228,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-867198/wildkin-big-dots-kickstart-messenger-bag-kids.jsp?skuId=845524892792153&search=845524892792153&_requestid=3095544,Wildkin,Wildkin Big Dots Kickstart Messenger Bag - Kids,867198,T867198_Green,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/?&scl=3,n/a,n/a,n/a
LGKI0228,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/prd-867198/wildkin-big-dots-kickstart-messenger-bag-kids.jsp?skuId=845524892792153&search=845524892792153&_requestid=3095544,Wildkin,Wildkin Big Dots Kickstart Messenger Bag - Kids,867198,T867198_Pink,29.99,2013-12-02 19:36,http://media.kohls.com.edgesuite.net/is/image/?&scl=3,n/a,n/a,n/a
LGKI0181,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/PRD-489595/McKlein+Morgan+Leather+Laptop+Briefcase.jsp?crosssell=true,McKlein,McKlein Morgan Leather Laptop Briefcase,489595,T489595_Dark Brown,249.99,2013-12-02 20:25,http://media.kohls.com.edgesuite.net/is/image/kohls/489595_ALT2?&scl=3,n/a,n/a,n/a
LGKI0181,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/PRD-489595/McKlein+Morgan+Leather+Laptop+Briefcase.jsp?crosssell=true,McKlein,McKlein Morgan Leather Laptop Briefcase,489595,T489595_Dark Brown,249.99,2013-12-02 20:25,http://media.kohls.com.edgesuite.net/is/image/kohls/489595_Dark_Brown?&scl=3,n/a,n/a,n/a
LGKI0181,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/PRD-489595/McKlein+Morgan+Leather+Laptop+Briefcase.jsp?crosssell=true,McKlein,McKlein Morgan Leather Laptop Briefcase,489595,T489595_Dark Brown,249.99,2013-12-02 20:25,http://media.kohls.com.edgesuite.net/is/image/kohls/489595_ALT3?&scl=3,n/a,n/a,n/a
LGKI0181,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/PRD-489595/McKlein+Morgan+Leather+Laptop+Briefcase.jsp?crosssell=true,McKlein,McKlein Morgan Leather Laptop Briefcase,489595,T489595_Dark Brown,249.99,2013-12-02 20:25,http://media.kohls.com.edgesuite.net/is/image/kohls/489595_ALT?&scl=3,n/a,n/a,n/a
LGKI0181,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/PRD-489595/McKlein+Morgan+Leather+Laptop+Briefcase.jsp?crosssell=true,McKlein,McKlein Morgan Leather Laptop Briefcase,489595,T489595_Brown,249.99,2013-12-02 20:25,http://media.kohls.com.edgesuite.net/is/image/kohls/489595_ALT?&scl=3,n/a,n/a,n/a
LGKI0181,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/PRD-489595/McKlein+Morgan+Leather+Laptop+Briefcase.jsp?crosssell=true,McKlein,McKlein Morgan Leather Laptop Briefcase,489595,T489595_Brown,249.99,2013-12-02 20:25,http://media.kohls.com.edgesuite.net/is/image/kohls/489595_ALT2?&scl=3,n/a,n/a,n/a
LGKI0181,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/PRD-489595/McKlein+Morgan+Leather+Laptop+Briefcase.jsp?crosssell=true,McKlein,McKlein Morgan Leather Laptop Briefcase,489595,T489595_Brown,249.99,2013-12-02 20:25,http://media.kohls.com.edgesuite.net/is/image/kohls/489595_ALT3?&scl=3,n/a,n/a,n/a
LGKI0181,n/a,Kohls,n/a,n/a,n/a,n/a,n/a,http://www.kohls.com/product/PRD-489595/McKlein+Morgan+Leather+Laptop+Briefcase.jsp?crosssell=true,McKlein,McKlein Morgan Leather Laptop Briefcase,489595,T489595_Brown,249.99,2013-12-02 20:25,http://media.kohls.com.edgesuite.net/is/image/kohls/489595_Brown?&scl=3,n/a,n/a,n/a
