Monthly,Product_ID,Staples_Final_Price,Amz_Final_Price,Google_Visits,Google_Revenue,Google_Order,Google_Unique_Visitors,Google_OCPVisit,Google_OCPVisitor,SC_Visits,SC_Revenue,SC_Order,SC_Unique_Visitors,SC_OCPVisit,SC_OCPVisitor,Direct_Visits,Direct_Revenue,Direct_Order,Direct_Unique_Visitors,Direct_OCPVisit,Direct_OCPVisitor,OA_Visits,OA_Revenue,OA_Orders,OA_Uniq_Visitor,OA_OCPVisit,OA_OCPVisitor,Monthly.1,Goog_Per_Visit,Dir_Per_Visit,Per_Visit_Diff,Loyalty,Conversion,Price_Comp,Loyalty_Cat,Conversion_Cat,Price_Comp_Cat
01-09-2014,869097,84.54,68.85,1306,8731.03,83,1245,0.06,0.07,12,89.99,1,12,0.08,0.08,2662,30433.64,289,2545,0.11,0.11,3980,39254.66,373,3802,0.09,0.1,01-09-2014,0.33,0.67,0.34,0.67,0.1,1.23,LOW,MID,HIGH
01-10-2014,869097,88.69,75.21,1141,7477.49,60,1104,0.05,0.05,20,0,0,19,0,0,2279,25063.62,234,2166,0.1,0.11,3440,32541.11,294,3289,0.09,0.09,01-10-2014,0.34,0.66,0.32,0.66,0.09,1.18,LOW,MID,HIGH
01-11-2014,869097,73.99,67.71,1157,7508.53,81,1105,0.07,0.07,41,164.98,2,40,0.05,0.05,2350,27682.16,278,2249,0.12,0.12,3548,35355.67,361,3394,0.1,0.11,01-11-2014,0.34,0.66,0.32,0.66,0.11,1.09,LOW,MID,HIGH
01-12-2014,869097,80.34,62.21,1147,7730.08,61,1109,0.05,0.06,25,0,0,24,0,0,2314,22922.28,231,2236,0.1,0.1,3486,30652.36,292,3369,0.08,0.09,01-12-2014,0.34,0.66,0.32,0.66,0.09,1.29,LOW,MID,HIGH
01-01-2015,869097,80.9,71.22,1569,9931.92,86,1529,0.05,0.06,29,84.99,1,25,0.03,0.04,2804,33413.79,329,2694,0.12,0.12,4402,43430.7,416,4248,0.09,0.1,01-01-2015,0.37,0.63,0.26,0.63,0.1,1.14,LOW,MID,HIGH
01-02-2015,869097,81.24,73.7,1245,8941.79,85,1197,0.07,0.07,20,84.99,1,18,0.05,0.06,2503,31574.61,322,2375,0.13,0.14,3768,40601.39,408,3590,0.11,0.11,01-02-2015,0.34,0.66,0.32,0.66,0.11,1.1,LOW,MID,HIGH
01-03-2015,869097,84.99,69.54,1140,7233.49,63,1115,0.06,0.06,29,0,0,29,0,0,2398,25235.21,261,2314,0.11,0.11,3567,32468.7,324,3458,0.09,0.09,01-03-2015,0.33,0.67,0.34,0.67,0.09,1.22,LOW,MID,HIGH
01-04-2015,869097,84.99,70.67,775,5925.5,39,749,0.05,0.05,7,0,0,7,0,0,1460,11261.16,117,1408,0.08,0.08,2242,17186.66,156,2164,0.07,0.07,01-04-2015,0.35,0.65,0.3,0.65,0.07,1.2,LOW,MID,HIGH
01-05-2015,869097,93.32,71.66,416,2889.69,30,397,0.07,0.08,6,0,0,6,0,0,781,11158.83,102,744,0.13,0.14,1203,14048.52,132,1147,0.11,0.12,01-05-2015,0.35,0.65,0.3,0.65,0.12,1.3,LOW,MID,HIGH
01-06-2015,869097,98.17,68.4,491,4599.54,40,468,0.08,0.09,6,0,0,6,0,0,1103,12198.78,100,1063,0.09,0.09,1600,16798.32,140,1537,0.09,0.09,01-06-2015,0.31,0.69,0.38,0.69,0.09,1.44,LOW,MID,HIGH
01-07-2015,869097,79.99,72.13,152,1299.87,12,143,0.08,0.08,0,0,0,0,0,0,403,6499.35,45,379,0.11,0.12,555,7799.22,57,522,0.1,0.11,01-07-2015,0.27,0.73,0.46,0.73,0.11,1.11,LOW,MID,HIGH
01-01-2014,886404,21.03,15.54,91,680.37,32,88,0.35,0.36,3,0,0,3,0,0,352,135,135,329,0.38,0.41,446,815.37,167,420,0.37,0.4,01-01-2014,0.22,0.78,0.56,0.78,0.4,1.35,HIGH,LOW,HIGH
01-02-2014,886404,16.24,14.99,76,469.96,21,74,0.28,0.28,0,0,0,0,0,0,271,95,95,252,0.35,0.38,347,564.96,116,326,0.33,0.36,01-02-2014,0.23,0.77,0.54,0.77,0.36,1.08,HIGH,LOW,HIGH
01-03-2014,886404,15.7,14.99,66,339.78,17,63,0.26,0.27,7,14.99,1,6,0.14,0.17,324,94,94,312,0.29,0.3,397,448.77,112,381,0.28,0.29,01-03-2014,0.18,0.82,0.64,0.82,0.29,1.05,HIGH,LOW,HIGH
01-04-2014,886404,19.99,16.2,58,259.87,13,56,0.22,0.23,5,0,0,5,0,0,204,79,79,190,0.39,0.42,267,338.87,92,251,0.34,0.37,01-04-2014,0.24,0.76,0.52,0.76,0.37,1.23,HIGH,LOW,HIGH
01-05-2014,886404,19.99,15.44,75,353.82,15,70,0.2,0.21,1,0,0,1,0,0,217,73,73,204,0.34,0.36,293,426.82,88,275,0.3,0.32,01-05-2014,0.26,0.74,0.48,0.74,0.32,1.29,LOW,LOW,HIGH
01-06-2014,886404,21.7,18.52,77,458.79,15,75,0.19,0.2,1,0,0,1,0,0,217,70,70,197,0.32,0.36,295,528.79,85,273,0.29,0.31,01-06-2014,0.28,0.72,0.44,0.72,0.31,1.17,LOW,LOW,HIGH
01-07-2014,886404,22.99,15.76,56,436.81,15,56,0.27,0.27,1,0,0,1,0,0,208,71,71,202,0.34,0.35,265,507.81,86,259,0.32,0.33,01-07-2014,0.22,0.78,0.56,0.78,0.33,1.46,HIGH,LOW,HIGH
01-08-2014,886404,22.99,15.99,64,643.72,23,62,0.36,0.37,1,0,0,1,0,0,184,60,60,178,0.33,0.34,249,703.72,83,241,0.33,0.34,01-08-2014,0.26,0.74,0.48,0.74,0.34,1.44,LOW,LOW,HIGH
01-09-2014,886404,22.99,18.66,72,551.76,21,67,0.29,0.31,0,0,0,0,0,0,178,79,79,170,0.44,0.46,250,630.76,100,237,0.4,0.42,01-09-2014,0.28,0.72,0.44,0.72,0.42,1.23,LOW,HIGH,HIGH
01-10-2014,886404,22.99,16.04,70,551.76,19,64,0.27,0.3,0,0,0,0,0,0,214,92,92,203,0.43,0.45,284,643.76,111,267,0.39,0.42,01-10-2014,0.24,0.76,0.52,0.76,0.42,1.43,HIGH,HIGH,HIGH
01-11-2014,886404,22.99,14.7,47,551.76,19,47,0.4,0.4,0,0,0,0,0,0,143,63,63,136,0.44,0.46,190,614.76,82,183,0.43,0.45,01-11-2014,0.26,0.74,0.48,0.74,0.45,1.56,LOW,HIGH,HIGH
01-12-2014,886404,22.99,14.12,44,482.79,16,42,0.36,0.38,0,0,0,0,0,0,157,79,79,148,0.5,0.53,201,561.79,95,190,0.47,0.5,01-12-2014,0.22,0.78,0.56,0.78,0.5,1.63,HIGH,HIGH,HIGH
01-01-2015,886404,24.08,13.99,74,652.73,25,71,0.34,0.35,0,0,0,0,0,0,169,2110.13,75,164,0.44,0.46,243,2762.86,100,235,0.41,0.43,01-01-2015,0.3,0.7,0.4,0.7,0.43,1.72,LOW,HIGH,HIGH
01-02-2015,886404,24.99,13.99,54,499.8,17,52,0.31,0.33,0,0,0,0,0,0,153,1824.27,59,146,0.39,0.4,207,2324.07,76,198,0.37,0.38,01-02-2015,0.26,0.74,0.48,0.74,0.38,1.79,LOW,LOW,HIGH
01-03-2015,886404,24.99,13.98,74,599.76,21,73,0.28,0.29,0,0,0,0,0,0,193,1774.29,61,177,0.32,0.34,267,2374.05,82,250,0.31,0.33,01-03-2015,0.29,0.71,0.42,0.71,0.33,1.79,LOW,LOW,HIGH
01-04-2015,886404,24.99,13.94,64,451.3,14,60,0.22,0.23,0,0,0,0,0,0,233,2504.99,79,222,0.34,0.36,297,2956.29,93,282,0.31,0.33,01-04-2015,0.21,0.79,0.58,0.79,0.33,1.79,HIGH,LOW,HIGH
01-05-2015,886404,24.99,14.89,42,324.87,11,41,0.26,0.27,0,0,0,0,0,0,134,1549.38,46,130,0.34,0.35,176,1874.25,57,171,0.32,0.33,01-05-2015,0.24,0.76,0.52,0.76,0.33,1.68,HIGH,LOW,HIGH
01-06-2015,886404,20.72,13.54,44,268.85,14,43,0.32,0.33,0,0,0,0,0,0,168,1469.18,65,166,0.39,0.39,212,1738.03,79,209,0.37,0.38,01-06-2015,0.21,0.79,0.58,0.79,0.38,1.53,HIGH,LOW,HIGH
01-07-2015,886404,12.99,12.99,14,77.94,6,13,0.43,0.46,0,0,0,0,0,0,46,337.74,20,45,0.43,0.44,60,415.68,26,58,0.43,0.45,01-07-2015,0.22,0.78,0.56,0.78,0.45,1,HIGH,HIGH,LOW
01-01-2014,889138,62.99,42.91,431,9843.38,134,412,0.31,0.33,0,0,0,0,0,0,1372,643,643,1263,0.47,0.51,1803,10486.38,777,1675,0.43,0.46,01-01-2014,0.25,0.75,0.5,0.75,0.46,1.47,HIGH,HIGH,HIGH
01-02-2014,889138,62.99,42.83,385,9664.48,126,366,0.33,0.34,3,0,0,3,0,0,1162,538,538,1069,0.46,0.5,1550,10202.48,664,1438,0.43,0.46,01-02-2014,0.26,0.74,0.48,0.74,0.46,1.47,LOW,HIGH,HIGH
01-03-2014,889138,62.99,39,446,12219.35,163,417,0.37,0.39,0,0,0,0,0,0,1131,548,548,1036,0.48,0.53,1577,12767.35,711,1453,0.45,0.49,01-03-2014,0.29,0.71,0.42,0.71,0.49,1.62,LOW,HIGH,HIGH
01-04-2014,889138,62.99,40.09,432,10909.79,138,409,0.32,0.34,2,0,0,2,0,0,1132,538,538,1047,0.48,0.51,1566,11447.79,676,1458,0.43,0.46,01-04-2014,0.28,0.72,0.44,0.72,0.46,1.57,LOW,HIGH,HIGH
01-05-2014,889138,62.99,39,453,10983.02,152,424,0.34,0.36,1,0,0,1,0,0,1117,516,516,1037,0.46,0.5,1571,11499.02,668,1462,0.43,0.46,01-05-2014,0.29,0.71,0.42,0.71,0.46,1.62,LOW,HIGH,HIGH
01-06-2014,889138,62.99,39,431,13251.15,173,410,0.4,0.42,2,0,0,2,0,0,1083,522,522,1014,0.48,0.51,1516,13773.15,695,1426,0.46,0.49,01-06-2014,0.29,0.71,0.42,0.71,0.49,1.62,LOW,HIGH,HIGH
01-07-2014,889138,62.99,39,406,13426.3,169,386,0.42,0.44,1,0,0,1,0,0,1092,587,587,1033,0.54,0.57,1499,14013.3,756,1420,0.5,0.53,01-07-2014,0.27,0.73,0.46,0.73,0.53,1.62,LOW,HIGH,HIGH
01-08-2014,889138,62.99,39,407,11744.46,155,388,0.38,0.4,0,0,0,0,0,0,865,493,493,821,0.57,0.6,1272,12237.46,648,1209,0.51,0.54,01-08-2014,0.32,0.68,0.36,0.68,0.54,1.62,LOW,HIGH,HIGH
01-09-2014,889138,62.99,44.3,489,16557.52,206,463,0.42,0.44,0,0,0,0,0,0,1000,552,552,940,0.55,0.59,1489,17109.52,758,1403,0.51,0.54,01-09-2014,0.33,0.67,0.34,0.67,0.54,1.42,LOW,HIGH,HIGH
01-10-2014,889138,62.99,45.76,486,13751.96,180,464,0.37,0.39,1,0,0,1,0,0,952,530,530,888,0.56,0.6,1439,14281.96,710,1353,0.49,0.52,01-10-2014,0.34,0.66,0.32,0.66,0.52,1.38,LOW,HIGH,HIGH
01-11-2014,889138,62.99,46.41,338,10371.92,136,329,0.4,0.41,3,0,0,3,0,0,755,423,423,711,0.56,0.59,1096,10794.92,559,1043,0.51,0.54,01-11-2014,0.32,0.68,0.36,0.68,0.54,1.36,LOW,HIGH,HIGH
01-12-2014,889138,62.99,44.84,347,11113.94,147,331,0.42,0.44,1,0,0,1,0,0,865,492,492,829,0.57,0.59,1213,11605.94,639,1161,0.53,0.55,01-12-2014,0.29,0.71,0.42,0.71,0.55,1.4,LOW,HIGH,HIGH
01-01-2015,889138,62.99,44.92,389,13716.68,181,368,0.47,0.49,0,0,0,0,0,0,893,37596.72,513,833,0.57,0.62,1282,51313.4,694,1201,0.54,0.58,01-01-2015,0.31,0.69,0.38,0.69,0.58,1.4,LOW,HIGH,HIGH
01-02-2015,889138,62.99,47.14,377,12393.9,168,363,0.45,0.46,0,0,0,0,0,0,814,35803.35,464,759,0.57,0.61,1191,48197.25,632,1122,0.53,0.56,01-02-2015,0.32,0.68,0.36,0.68,0.56,1.34,LOW,HIGH,HIGH
01-03-2015,889138,62.99,45.76,377,12032.33,156,352,0.41,0.44,0,0,0,0,0,0,874,36675.24,473,818,0.54,0.58,1251,48707.57,629,1170,0.5,0.54,01-03-2015,0.3,0.7,0.4,0.7,0.54,1.38,LOW,HIGH,HIGH
01-04-2015,889138,62.99,48.61,313,9400.62,122,300,0.39,0.41,0,0,0,0,0,0,871,37833.72,472,816,0.54,0.58,1184,47234.34,594,1116,0.5,0.53,01-04-2015,0.27,0.73,0.46,0.73,0.53,1.3,LOW,HIGH,HIGH
01-05-2015,889138,62.99,46.7,275,8782.06,117,257,0.43,0.46,1,0,0,1,0,0,656,29149.09,379,621,0.58,0.61,932,37931.15,496,879,0.53,0.56,01-05-2015,0.29,0.71,0.42,0.71,0.56,1.35,LOW,HIGH,HIGH
01-06-2015,889138,62.99,45.99,332,11619.13,148,314,0.45,0.47,0,0,0,0,0,0,749,33127.69,431,699,0.58,0.62,1081,44746.82,579,1013,0.54,0.57,01-06-2015,0.31,0.69,0.38,0.69,0.57,1.37,LOW,HIGH,HIGH
01-07-2015,889138,62.99,45.99,78,3319.57,42,74,0.54,0.57,0,0,0,0,0,0,237,9479.95,125,219,0.53,0.57,315,12799.52,167,293,0.53,0.57,01-07-2015,0.25,0.75,0.5,0.75,0.57,1.37,LOW,HIGH,HIGH
01-01-2014,889863,68.49,50.1,4559,128553.88,1359,4317,0.3,0.31,61,205.47,3,60,0.05,0.05,14868,6722,6722,13807,0.45,0.49,19488,135481.35,8084,18184,0.41,0.44,01-01-2014,0.24,0.76,0.52,0.76,0.44,1.37,HIGH,HIGH,HIGH
01-02-2014,889863,66.78,47.56,4186,124967.06,1303,3964,0.31,0.33,35,0,0,35,0,0,13176,5969,5969,12255,0.45,0.49,17397,130936.06,7272,16254,0.42,0.45,01-02-2014,0.25,0.75,0.5,0.75,0.45,1.4,HIGH,HIGH,HIGH
01-03-2014,889863,68.49,46.22,4538,145665.18,1499,4332,0.33,0.35,53,684.9,8,53,0.15,0.15,13177,6514,6514,12300,0.49,0.53,17768,152864.08,8021,16685,0.45,0.48,01-03-2014,0.26,0.74,0.48,0.74,0.48,1.48,LOW,HIGH,HIGH
01-04-2014,889863,68.49,48.57,4843,164610.63,1697,4571,0.35,0.37,59,695.16,6,56,0.1,0.11,14292,7118,7118,13329,0.5,0.53,19194,172423.79,8821,17956,0.46,0.49,01-04-2014,0.26,0.74,0.48,0.74,0.49,1.41,LOW,HIGH,HIGH
01-05-2014,889863,68.49,45.21,4288,146297.46,1566,4049,0.37,0.39,30,195.2,3,27,0.1,0.11,13004,6160,6160,12104,0.47,0.51,17322,152652.66,7729,16180,0.45,0.48,01-05-2014,0.25,0.75,0.5,0.75,0.48,1.51,LOW,HIGH,HIGH
01-06-2014,889863,68.49,44.04,4284,168519.86,1674,4062,0.39,0.41,22,321.9,2,21,0.09,0.1,11980,6299,6299,11280,0.53,0.56,16286,175140.76,7975,15363,0.49,0.52,01-06-2014,0.27,0.73,0.46,0.73,0.52,1.56,LOW,HIGH,HIGH
01-07-2014,889863,68.49,45.06,4151,162679.43,1685,3965,0.41,0.42,25,68.49,1,24,0.04,0.04,13567,7216,7216,12832,0.53,0.56,17743,169963.92,8902,16821,0.5,0.53,01-07-2014,0.24,0.76,0.52,0.76,0.53,1.52,HIGH,HIGH,HIGH
01-08-2014,889863,68.49,46.32,4734,183699.56,1876,4506,0.4,0.42,38,136.98,2,38,0.05,0.05,11440,6358,6358,10764,0.56,0.59,16212,190194.54,8236,15308,0.51,0.54,01-08-2014,0.3,0.7,0.4,0.7,0.54,1.48,LOW,HIGH,HIGH
01-09-2014,889863,68.49,46.32,5137,194142.66,2013,4921,0.39,0.41,44,342.45,4,44,0.09,0.09,12728,6918,6918,12012,0.54,0.58,17909,201403.11,8935,16977,0.5,0.53,01-09-2014,0.29,0.71,0.42,0.71,0.53,1.48,LOW,HIGH,HIGH
01-10-2014,889863,68.49,46.77,5198,197830.25,2021,4971,0.39,0.41,30,473.16,4,30,0.13,0.13,13077,7173,7173,12315,0.55,0.58,18305,205476.41,9198,17316,0.5,0.53,01-10-2014,0.29,0.71,0.42,0.71,0.53,1.46,LOW,HIGH,HIGH
01-11-2014,889863,68.49,46.77,4529,170104.41,1729,4319,0.38,0.4,39,205.47,3,39,0.08,0.08,10879,5794,5794,10258,0.53,0.56,15447,176103.88,7526,14616,0.49,0.51,01-11-2014,0.3,0.7,0.4,0.7,0.51,1.46,LOW,HIGH,HIGH
01-12-2014,889863,68.49,47.89,4487,181842.72,1795,4258,0.4,0.42,63,401.35,5,61,0.08,0.08,12289,6724,6724,11579,0.55,0.58,16839,188968.07,8524,15898,0.51,0.54,01-12-2014,0.27,0.73,0.46,0.73,0.54,1.43,LOW,HIGH,HIGH
01-01-2015,889863,68.49,48.49,4797,199370.56,2026,4563,0.42,0.44,0,0,0,0,0,0,12843,700057.98,7003,12123,0.55,0.58,17640,899428.54,9029,16686,0.51,0.54,01-01-2015,0.27,0.73,0.46,0.73,0.54,1.41,LOW,HIGH,HIGH
01-02-2015,889863,68.49,47.75,4379,183839.06,1879,4203,0.43,0.45,0,0,0,0,0,0,11874,640247.1,6376,11238,0.54,0.57,16253,824086.16,8255,15441,0.51,0.53,01-02-2015,0.27,0.73,0.46,0.73,0.53,1.43,LOW,HIGH,HIGH
01-03-2015,889863,57,48.32,5199,188125.9,2157,4901,0.41,0.44,0,0,0,0,0,0,13843,635213.8,7408,13080,0.54,0.57,19042,823339.7,9565,17981,0.5,0.53,01-03-2015,0.27,0.73,0.46,0.73,0.53,1.18,LOW,HIGH,HIGH
01-04-2015,889863,51.59,47.99,5320,174572.69,2191,5007,0.41,0.44,3,0,0,3,0,0,14739,605429.62,7721,13810,0.52,0.56,20062,780002.31,9912,18820,0.49,0.53,01-04-2015,0.27,0.73,0.46,0.73,0.53,1.08,LOW,HIGH,HIGH
01-05-2015,889863,55.19,47.98,4056,138990.38,1669,3841,0.41,0.43,2,0,0,1,0,0,12723,565244.32,6604,11941,0.52,0.55,16781,704234.7,8273,15783,0.49,0.52,01-05-2015,0.24,0.76,0.52,0.76,0.52,1.15,HIGH,HIGH,HIGH
01-06-2015,889863,55.09,47.89,4315,163859.06,1932,4096,0.45,0.47,0,0,0,0,0,0,12226,580642.28,6918,11496,0.57,0.6,16541,744501.34,8850,15592,0.54,0.57,01-06-2015,0.26,0.74,0.48,0.74,0.57,1.15,LOW,HIGH,HIGH
01-07-2015,889863,55.19,47.98,1214,47408.21,562,1142,0.46,0.49,0,0,0,0,0,0,3620,164962.91,1982,3400,0.55,0.58,4834,212371.12,2544,4542,0.53,0.56,01-07-2015,0.25,0.75,0.5,0.75,0.56,1.15,LOW,HIGH,HIGH
01-01-2014,890785,152.16,138.28,1225,16799.16,79,1123,0.06,0.07,5,0,0,5,0,0,2887,88995.55,417,2669,0.14,0.16,4117,105794.71,496,3797,0.12,0.13,01-01-2014,0.3,0.7,0.4,0.7,0.13,1.1,LOW,MID,HIGH
01-02-2014,890785,169.49,151.49,1033,19799.01,89,979,0.09,0.09,9,0,0,8,0,0,2208,52397.38,247,2082,0.11,0.12,3250,72196.39,336,3069,0.1,0.11,01-02-2014,0.32,0.68,0.36,0.68,0.11,1.12,LOW,MID,HIGH
01-03-2014,890785,166.66,139.51,1183,23398.83,107,1132,0.09,0.09,2,0,0,2,0,0,2418,75796.21,331,2253,0.14,0.15,3603,99195.04,438,3387,0.12,0.13,01-03-2014,0.33,0.67,0.34,0.67,0.13,1.19,LOW,MID,HIGH
01-04-2014,890785,149.99,133.62,1162,20998.95,97,1111,0.08,0.09,4,0,0,4,0,0,2354,69196.54,336,2185,0.14,0.15,3520,90195.49,433,3300,0.12,0.13,01-04-2014,0.34,0.66,0.32,0.66,0.13,1.12,LOW,MID,HIGH
01-05-2014,890785,184.57,157.58,769,10091.17,52,744,0.07,0.07,2,0,0,2,0,0,1554,30314.69,151,1470,0.1,0.1,2325,40405.86,203,2216,0.09,0.09,01-05-2014,0.34,0.66,0.32,0.66,0.09,1.17,LOW,MID,HIGH
01-06-2014,890785,149.8,151.22,1109,26485.02,131,1036,0.12,0.13,7,170.09,1,7,0.14,0.14,2056,72640.22,354,1898,0.17,0.19,3172,99295.33,486,2941,0.15,0.17,01-06-2014,0.35,0.65,0.3,0.65,0.17,0.99,LOW,MID,LOW
01-07-2014,890785,170.73,166.55,940,15390.2,75,883,0.08,0.08,2,0,0,2,0,0,2155,54603.15,263,2036,0.12,0.13,3097,69993.35,338,2921,0.11,0.12,01-07-2014,0.3,0.7,0.4,0.7,0.12,1.03,LOW,MID,HIGH
01-08-2014,890785,165.7,137.71,957,19999,94,909,0.1,0.1,10,599.97,3,7,0.3,0.43,1821,77396.13,288,1707,0.16,0.17,2788,97995.1,385,2623,0.14,0.15,01-08-2014,0.35,0.65,0.3,0.65,0.15,1.2,LOW,MID,HIGH
01-09-2014,890785,169.08,152.43,891,18799.06,90,841,0.1,0.11,14,0,0,14,0,0,1834,51197.44,239,1745,0.13,0.14,2739,69996.5,329,2600,0.12,0.13,01-09-2014,0.33,0.67,0.34,0.67,0.13,1.11,LOW,MID,HIGH
01-10-2014,890785,168.69,154.43,1164,22798.86,105,1105,0.09,0.1,6,0,0,6,0,0,1969,53197.34,250,1853,0.13,0.13,3139,75996.2,355,2964,0.11,0.12,01-10-2014,0.37,0.63,0.26,0.63,0.12,1.09,LOW,MID,HIGH
01-11-2014,890785,175.82,154.77,1181,22530.75,108,1116,0.09,0.1,30,599.97,3,27,0.1,0.11,1969,74614.1,342,1844,0.17,0.19,3180,97744.82,453,2987,0.14,0.15,01-11-2014,0.38,0.62,0.24,0.62,0.15,1.14,LOW,MID,HIGH
01-12-2014,890785,175.21,147.24,1029,16599.17,75,977,0.07,0.08,10,0,0,10,0,0,1899,54397.28,247,1802,0.13,0.14,2938,70996.45,322,2789,0.11,0.12,01-12-2014,0.35,0.65,0.3,0.65,0.12,1.19,LOW,MID,HIGH
01-01-2015,890785,157.26,151.81,1289,32398.38,154,1217,0.12,0.13,13,0,0,12,0,0,2257,86595.67,399,2118,0.18,0.19,3559,118994.05,553,3347,0.16,0.17,01-01-2015,0.37,0.63,0.26,0.63,0.17,1.04,LOW,MID,HIGH
01-02-2015,890785,163.99,154.2,1215,21398.93,103,1167,0.08,0.09,6,0,0,6,0,0,2447,88395.58,397,2283,0.16,0.17,3668,109794.51,500,3456,0.14,0.14,01-02-2015,0.34,0.66,0.32,0.66,0.14,1.06,LOW,MID,HIGH
01-03-2015,890785,190.44,145.54,1180,16199.19,80,1118,0.07,0.07,4,0,0,4,0,0,2092,50197.49,228,1989,0.11,0.11,3276,66396.68,308,3111,0.09,0.1,01-03-2015,0.36,0.64,0.28,0.64,0.1,1.31,LOW,MID,HIGH
01-04-2015,890785,177.72,146.47,1012,18599.07,91,971,0.09,0.09,4,0,0,4,0,0,2293,69796.51,328,2188,0.14,0.15,3309,88395.58,419,3163,0.13,0.13,01-04-2015,0.31,0.69,0.38,0.69,0.13,1.21,LOW,MID,HIGH
01-05-2015,890785,161.89,149.94,681,18199.09,87,644,0.13,0.14,4,199.99,1,4,0.25,0.25,1579,61796.91,299,1491,0.19,0.2,2264,80195.99,387,2139,0.17,0.18,01-05-2015,0.3,0.7,0.4,0.7,0.18,1.08,LOW,MID,HIGH
01-06-2015,890785,162.26,146.04,939,26998.65,131,879,0.14,0.15,4,199.99,1,4,0.25,0.25,2279,112794.36,503,2115,0.22,0.24,3222,139993,635,2998,0.2,0.21,01-06-2015,0.29,0.71,0.42,0.71,0.21,1.11,LOW,MID,HIGH
01-07-2015,890785,159.99,139.99,238,6999.65,29,223,0.12,0.13,1,0,0,1,0,0,496,21798.91,97,464,0.2,0.21,735,28798.56,126,688,0.17,0.18,01-07-2015,0.33,0.67,0.34,0.67,0.18,1.14,LOW,MID,HIGH
01-01-2014,891404,67.99,59.84,415,14831.91,197,385,0.47,0.51,1,57.79,1,1,1,1,1688,979,979,1574,0.58,0.62,2104,15868.7,1177,1960,0.56,0.6,01-01-2014,0.2,0.8,0.6,0.8,0.6,1.14,HIGH,HIGH,HIGH
01-02-2014,891404,67.99,60.95,302,10378.59,151,283,0.5,0.53,1,0,0,1,0,0,1299,751,751,1194,0.58,0.63,1602,11129.59,902,1478,0.56,0.61,01-02-2014,0.19,0.81,0.62,0.81,0.61,1.12,HIGH,HIGH,HIGH
01-03-2014,891404,67.99,60.81,367,12887.43,177,341,0.48,0.52,0,0,0,0,0,0,1290,716,716,1189,0.56,0.6,1657,13603.43,893,1530,0.54,0.58,01-03-2014,0.22,0.78,0.56,0.78,0.58,1.12,HIGH,HIGH,HIGH
01-04-2014,891404,67.99,58.23,385,14488.56,198,356,0.51,0.56,1,0,0,1,0,0,1382,773,773,1287,0.56,0.6,1768,15261.56,971,1644,0.55,0.59,01-04-2014,0.22,0.78,0.56,0.78,0.59,1.17,HIGH,HIGH,HIGH
01-05-2014,891404,67.99,56.89,331,12193.92,172,303,0.52,0.57,1,0,0,1,0,0,1157,656,656,1069,0.57,0.61,1489,12849.92,828,1373,0.56,0.6,01-05-2014,0.22,0.78,0.56,0.78,0.6,1.2,HIGH,HIGH,HIGH
01-06-2014,891404,67.99,54.99,309,10524.83,138,281,0.45,0.49,0,0,0,0,0,0,1107,657,657,1041,0.59,0.63,1416,11181.83,795,1322,0.56,0.6,01-06-2014,0.21,0.79,0.58,0.79,0.6,1.24,HIGH,HIGH,HIGH
01-07-2014,891404,67.99,56.12,266,11769.06,161,255,0.61,0.63,1,0,0,1,0,0,1063,669,669,1003,0.63,0.67,1330,12438.06,830,1259,0.62,0.66,01-07-2014,0.2,0.8,0.6,0.8,0.66,1.21,HIGH,HIGH,HIGH
01-08-2014,891404,67.99,54.99,254,10620.02,145,242,0.57,0.6,0,0,0,0,0,0,902,540,540,858,0.6,0.63,1156,11160.02,685,1100,0.59,0.62,01-08-2014,0.22,0.78,0.56,0.78,0.62,1.24,HIGH,HIGH,HIGH
01-09-2014,891404,67.99,54.99,310,12574.73,163,301,0.53,0.54,0,0,0,0,0,0,1029,612,612,970,0.59,0.63,1339,13186.73,775,1271,0.58,0.61,01-09-2014,0.24,0.76,0.52,0.76,0.61,1.24,HIGH,HIGH,HIGH
01-10-2014,891404,67.99,57.82,287,11418.91,148,272,0.52,0.54,0,0,0,0,0,0,928,587,587,881,0.63,0.67,1215,12005.91,735,1153,0.6,0.64,01-10-2014,0.24,0.76,0.52,0.76,0.64,1.18,HIGH,HIGH,HIGH
01-11-2014,891404,67.99,51.99,246,8886.29,119,241,0.48,0.49,1,0,0,1,0,0,784,466,466,741,0.59,0.63,1031,9352.29,585,983,0.57,0.6,01-11-2014,0.25,0.75,0.5,0.75,0.6,1.31,HIGH,HIGH,HIGH
01-12-2014,891404,67.99,58.4,251,9603.58,130,236,0.52,0.55,0,0,0,0,0,0,898,551,551,853,0.61,0.65,1149,10154.58,681,1089,0.59,0.63,01-12-2014,0.22,0.78,0.56,0.78,0.63,1.16,HIGH,HIGH,HIGH
01-01-2015,891404,67.99,54.74,253,10486.09,143,233,0.57,0.61,0,0,0,0,0,0,973,43169.54,585,918,0.6,0.64,1226,53655.63,728,1151,0.59,0.63,01-01-2015,0.2,0.8,0.6,0.8,0.63,1.24,HIGH,HIGH,HIGH
01-02-2015,891404,67.99,55.81,231,9619.22,132,223,0.57,0.59,0,0,0,0,0,0,767,32067.46,444,724,0.58,0.61,998,41686.68,576,947,0.58,0.61,01-02-2015,0.24,0.76,0.52,0.76,0.61,1.22,HIGH,HIGH,HIGH
